UP_id	tax_group
UniRef50_X6NYG0	Eukaryota
UniRef50_X7F1I9	Bacteria
UniRef50_X7F232	Bacteria
UniRef50_X7F3E9	Bacteria
UniRef50_X7F3F5	Bacteria
UniRef50_X7S953	Bacteria
UniRef50_X7VF85	Bacteria
UniRef50_X8FHD4	Bacteria
UniRef50_Y0KJT3	Bacteria
UniRef50_A0A009EYT8	Bacteria
UniRef50_A0A009GFB2	Bacteria
UniRef50_A0A009HDT2	Bacteria
UniRef50_A0A009I1N3	Bacteria
UniRef50_A0A009L004	Bacteria
UniRef50_A0A009ZK28	Bacteria
UniRef50_A0A010P3V4	Bacteria
UniRef50_A0A010SN74	Eukaryota
UniRef50_A0A010SSP3	Bacteria
UniRef50_A0A010SSU2	Bacteria
UniRef50_A0A010ZS35	Bacteria
UniRef50_A0A011AH47	Bacteria
UniRef50_A0A011N3K4	Bacteria
UniRef50_A0A011NCB7	Bacteria
UniRef50_A0A011NMH0	Bacteria
UniRef50_A0A011NMI8	Bacteria
UniRef50_A0A011NNJ3	Bacteria
UniRef50_A0A011NT54	Bacteria
UniRef50_A0A011NVS9	Bacteria
UniRef50_A0A011NYA2	Bacteria
UniRef50_A0A011P161	Bacteria
UniRef50_A0A011P183	Bacteria
UniRef50_A0A011P1H9	Bacteria
UniRef50_A0A011P4C6	Bacteria
UniRef50_A0A011P6W4	Bacteria
UniRef50_A0A011P9U2	Bacteria
UniRef50_A0A011PDB9	Bacteria
UniRef50_A0A011PEX0	Bacteria
UniRef50_A0A011PFL9	Bacteria
UniRef50_A0A011PHK2	Bacteria
UniRef50_A0A011PHL2	Bacteria
UniRef50_A0A011PHU6	Bacteria
UniRef50_A0A011PHW2	Bacteria
UniRef50_A0A011PJV8	Bacteria
UniRef50_A0A011PJZ0	Bacteria
UniRef50_A0A011PNE8	Bacteria
UniRef50_A0A011PNT2	Bacteria
UniRef50_A0A011PSS2	Bacteria
UniRef50_A0A011Q6T8	Bacteria
UniRef50_A0A011QCA6	Bacteria
UniRef50_A0A011QPZ9	Bacteria
UniRef50_A0A011QTB5	Bacteria
UniRef50_A0A011QV42	Bacteria
UniRef50_A0A011QVB0	Bacteria
UniRef50_A0A011R339	Bacteria
UniRef50_A0A011RFA7	Bacteria
UniRef50_A0A011RMW6	Bacteria
UniRef50_A0A011TC56	Bacteria
UniRef50_A0A011TQA1	Bacteria
UniRef50_A0A011TR62	Bacteria
UniRef50_A0A011TXL7	Bacteria
UniRef50_A0A011U0V8	Bacteria
UniRef50_A0A011UD23	Bacteria
UniRef50_A0A011UDJ5	Bacteria
UniRef50_A0A011UKX5	Bacteria
UniRef50_A0A011UNT5	Bacteria
UniRef50_A0A011USQ4	Bacteria
UniRef50_A0A011UUN0	Bacteria
UniRef50_A0A011UUY2	Bacteria
UniRef50_A0A011UW37	Bacteria
UniRef50_A0A011VMV7	Bacteria
UniRef50_A0A011VQ87	Bacteria
UniRef50_A0A011VVF0	Bacteria
UniRef50_A0A013RHC2	Bacteria
UniRef50_A0A013RRV0	Bacteria
UniRef50_A0A013S223	Bacteria
UniRef50_A0A013SVP1	Bacteria
UniRef50_A0A013UFG3	Bacteria
UniRef50_A0A014LV78	Bacteria
UniRef50_A0A014MB47	Bacteria
UniRef50_A0A015I8R6	Eukaryota
UniRef50_A0A015JYI5	Eukaryota
UniRef50_A0A015K7Y4	Eukaryota
UniRef50_A0A015L0R2	Eukaryota
UniRef50_A0A015LJ33	Eukaryota
UniRef50_A0A015LMS4	Eukaryota
UniRef50_A0A015M7S5	Eukaryota
UniRef50_A0A015NR12	Bacteria
UniRef50_A0A015W6E4	Bacteria
UniRef50_A0A016GJR1	Bacteria
UniRef50_A0A016QM66	Bacteria
UniRef50_A0A016QSG9	Bacteria
UniRef50_A0A016QT27	Bacteria
UniRef50_A0A016SCX0	Eukaryota
UniRef50_A0A016SIN8	Eukaryota
UniRef50_A0A016SLX0	Eukaryota
UniRef50_A0A016SYH4	Eukaryota
UniRef50_A0A016SYI3	Eukaryota
UniRef50_A0A016TCY5	Eukaryota
UniRef50_A0A016TH23	Eukaryota
UniRef50_A0A016UMK5	Eukaryota
UniRef50_A0A016UVT6	Eukaryota
UniRef50_A0A016VRB4	Eukaryota
UniRef50_A0A016VV02	Eukaryota
UniRef50_A0A016WGX8	Eukaryota
UniRef50_A0A016WN97	Eukaryota
UniRef50_A0A016XJ38	Bacteria
UniRef50_A0A017HBM6	Bacteria
UniRef50_A0A017HBN5	Bacteria
UniRef50_A0A017HBU9	Bacteria
UniRef50_A0A017HBV2	Bacteria
UniRef50_A0A017HJB9	Bacteria
UniRef50_A0A017HJW0	Bacteria
UniRef50_A0A017HLG9	Bacteria
UniRef50_A0A017HM69	Bacteria
UniRef50_A0A017HN11	Bacteria
