UP_id	tax_group
UniRef50_A0A6I2X739	Bacteria
UniRef50_A0A6I2X8A8	Bacteria
UniRef50_A0A6I2XCC2	Bacteria
UniRef50_A0A6I2XG47	Bacteria
UniRef50_A0A6I2XKH2	Bacteria
UniRef50_A0A6I2XT10	Bacteria
UniRef50_A0A6I2Y4A5	Bacteria
UniRef50_A0A6I2YWX4	Bacteria
UniRef50_A0A6I2Z2D6	Bacteria
UniRef50_A0A6I2Z6I1	Bacteria
UniRef50_A0A6I2ZAN1	Bacteria
UniRef50_A0A6I2ZEI7	Bacteria
UniRef50_A0A6I2ZTV9	Bacteria
UniRef50_A0A6I2ZWR1	Bacteria
UniRef50_A0A6I3BBN8	Bacteria
UniRef50_A0A6I3BBQ5	Bacteria
UniRef50_A0A6I3CAY3	Bacteria
UniRef50_A0A6I3CYA4	Bacteria
UniRef50_A0A6I3DDV1	Bacteria
UniRef50_A0A6I3E8J8	Bacteria
UniRef50_A0A6I3EA51	Bacteria
UniRef50_A0A6I3EBB5	Bacteria
UniRef50_A0A6I3EF53	Bacteria
UniRef50_A0A6I3EG14	Bacteria
UniRef50_A0A6I3EIA5	Bacteria
UniRef50_A0A6I3EJA8	Bacteria
UniRef50_A0A6I3EK99	Bacteria
UniRef50_A0A6I3EQV5	Bacteria
UniRef50_A0A6I3EQX7	Bacteria
UniRef50_A0A6I3F180	Bacteria
UniRef50_A0A6I3F243	Bacteria
UniRef50_A0A6I3FPF6	Bacteria
UniRef50_A0A6I3FRD7	Bacteria
UniRef50_A0A6I3GBH4	Bacteria
UniRef50_A0A6I3GW94	Bacteria
UniRef50_A0A6I3H1A1	Bacteria
UniRef50_A0A6I3HEI3	Bacteria
UniRef50_A0A6I3HKC9	Bacteria
UniRef50_A0A6I3HNU7	Bacteria
UniRef50_A0A6I3HWC8	Bacteria
UniRef50_A0A6I3HZM3	Bacteria
UniRef50_A0A6I3KBU4	Bacteria
UniRef50_A0A6I3KFE3	Bacteria
UniRef50_A0A6I3N013	Bacteria
UniRef50_A0A6I3N6D6	Bacteria
UniRef50_A0A6I3WXY2	Bacteria
UniRef50_A0A6I3X4U9	Bacteria
UniRef50_A0A6I3X921	Bacteria
UniRef50_A0A6I4J262	Bacteria
UniRef50_A0A6I4PR86	Bacteria
UniRef50_A0A6I4RFW4	Bacteria
UniRef50_A0A6I4TFM9	Bacteria
UniRef50_A0A6I4V7D6	Bacteria
UniRef50_A0A6I4Z5Q3	Bacteria
UniRef50_A0A6I4Z708	Bacteria
UniRef50_A0A6I4ZCX9	Bacteria
UniRef50_A0A6I4ZNJ5	Bacteria
UniRef50_A0A6I5GSZ5	Bacteria
UniRef50_A0A6I5IQ09	Bacteria
UniRef50_A0A6I5P140	Bacteria
UniRef50_A0A6I5P626	Bacteria
UniRef50_A0A6I5PAA8	Bacteria
UniRef50_A0A6I5PCD2	Bacteria
UniRef50_A0A6I5PH77	Bacteria
UniRef50_A0A6I5PHV2	Bacteria
UniRef50_A0A6I5Q3V8	Bacteria
UniRef50_A0A6I5Y2Q4	Bacteria
UniRef50_A0A6I5YMZ7	Bacteria
UniRef50_A0A6I5YPB0	Bacteria
UniRef50_A0A6I5ZP90	Bacteria
UniRef50_A0A6I6AC90	Bacteria
UniRef50_A0A6I6JG65	Bacteria
UniRef50_A0A6I6MU09	Bacteria
UniRef50_A0A6I6Q0N6	Bacteria
UniRef50_A0A6I7NL40	Bacteria
UniRef50_A0A6I7P747	Bacteria
UniRef50_A0A6I7PVN3	Bacteria
UniRef50_A0A6I7PZH0	Bacteria
UniRef50_A0A6I7R1J4	Bacteria
UniRef50_A0A6I7R7W0	Bacteria
UniRef50_A0A6I8QL58	Eukaryota
UniRef50_A0A6I8RS01	Eukaryota
UniRef50_A0A6I8S8U1	Eukaryota
UniRef50_A0A6I8SDN4	Eukaryota
UniRef50_A0A6I9MZ94	Eukaryota
UniRef50_A0A6I9P031	Eukaryota
UniRef50_A0A6I9VY08	Eukaryota
UniRef50_A0A6I9WYX6	Eukaryota
UniRef50_A0A6I9YDC8	Eukaryota
UniRef50_A0A6I9YS17	Eukaryota
UniRef50_A0A6I9Z4A3	Eukaryota
UniRef50_A0A6J0CA73	Eukaryota
UniRef50_A0A6J0VKK1	Eukaryota
UniRef50_A0A6J0WLD0	Eukaryota
UniRef50_A0A6J1P4L7	Eukaryota
UniRef50_A0A6J1PE93	Eukaryota
UniRef50_A0A6J1PGS5	Eukaryota
UniRef50_A0A6J1QUS9	Eukaryota
UniRef50_A0A6J1RFB3	Eukaryota
UniRef50_A0A6J1SDF7	Eukaryota
UniRef50_A0A6J1SUQ4	Eukaryota
UniRef50_A0A6J1SXG7	Eukaryota
UniRef50_A0A6J2PJW6	Eukaryota
UniRef50_A0A6J2WXN7	Eukaryota
UniRef50_A0A6J2XHV1	Eukaryota
UniRef50_A0A6J2XIG7	Eukaryota
UniRef50_A0A6J2XQG5	Eukaryota
UniRef50_A0A6J2XSD0	Eukaryota
UniRef50_A0A6J2YWW8	Eukaryota
UniRef50_A0A6J3BGJ3	Eukaryota
UniRef50_A0A6J3EU59	Eukaryota
UniRef50_A0A6J3GBX0	Eukaryota
UniRef50_A0A6J3HGS4	Eukaryota
UniRef50_A0A6J3I7P4	Eukaryota
UniRef50_A0A6J4EGZ6	Viruses
UniRef50_A0A6J4EHZ2	Viruses
UniRef50_A0A6J4F6E6	Bacteria
UniRef50_A0A6J4FFK6	Bacteria
UniRef50_A0A6J4FWN9	Bacteria
UniRef50_A0A6J4GFD7	Bacteria
UniRef50_A0A6J4GZ39	Bacteria
UniRef50_A0A6J4H3K5	Bacteria
UniRef50_A0A6J4I179	Bacteria
UniRef50_A0A6J4I5I9	Bacteria
UniRef50_A0A6J4IZJ5	Bacteria
UniRef50_A0A6J4J4P0	Bacteria
UniRef50_A0A6J4L481	Bacteria
UniRef50_A0A6J4L7A3	Bacteria
UniRef50_A0A6J4PYX3	Bacteria
UniRef50_A0A6J4R545	Bacteria
UniRef50_A0A6J4U4M7	Bacteria
UniRef50_A0A6J4UTY0	Bacteria
UniRef50_A0A6J4V563	Bacteria
UniRef50_A0A6J4VU19	Bacteria
UniRef50_A0A6J4WP53	Bacteria
UniRef50_A0A6J5C868	Bacteria
UniRef50_A0A6J5CMQ5	Bacteria
UniRef50_A0A6J5GFA3	Bacteria
UniRef50_A0A6J5KH72	Viruses
UniRef50_A0A6J5KHD1	Viruses
UniRef50_A0A6J5KHS3	Viruses
UniRef50_A0A6J5KIM5	Viruses
UniRef50_A0A6J5KJ20	Viruses
UniRef50_A0A6J5KJC1	Viruses
UniRef50_A0A6J5KJG4	Viruses
UniRef50_A0A6J5KJU0	Viruses
UniRef50_A0A6J5KK27	Viruses
UniRef50_A0A6J5KKA7	Viruses
UniRef50_A0A6J5KKF2	Viruses
UniRef50_A0A6J5KLI8	Viruses
UniRef50_A0A6J5KLU4	Viruses
UniRef50_A0A6J5KLW2	Viruses
UniRef50_A0A6J5KLZ9	Viruses
UniRef50_A0A6J5KMA7	Viruses
UniRef50_A0A6J5KMD0	Viruses
UniRef50_A0A6J5KMD5	Viruses
UniRef50_A0A6J5KMI3	Viruses
UniRef50_A0A6J5KMK3	Viruses
UniRef50_A0A6J5KNA9	Viruses
UniRef50_A0A6J5KND7	Viruses
UniRef50_A0A6J5KNE2	Viruses
UniRef50_A0A6J5KNH9	Viruses
UniRef50_A0A6J5KP27	Viruses
UniRef50_A0A6J5KPK6	Viruses
UniRef50_A0A6J5KPT9	Viruses
UniRef50_A0A6J5KQ09	Viruses
UniRef50_A0A6J5KRL0	Viruses
UniRef50_A0A6J5KRQ2	Viruses
UniRef50_A0A6J5KRR5	Viruses
UniRef50_A0A6J5KRS0	Viruses
UniRef50_A0A6J5KRY8	Viruses
UniRef50_A0A6J5KS76	Viruses
