UP_id	tax_group
UniRef50_A0A0F9KUZ7	unclassified
UniRef50_A0A0F9KV51	unclassified
UniRef50_A0A0F9KVP0	unclassified
UniRef50_A0A0F9KVT5	unclassified
UniRef50_A0A0F9KWN2	unclassified
UniRef50_A0A0F9KWT9	unclassified
UniRef50_A0A0F9KX43	unclassified
UniRef50_A0A0F9KXD6	unclassified
UniRef50_A0A0F9KXW0	unclassified
UniRef50_A0A0F9KYU4	unclassified
UniRef50_A0A0F9KZV0	unclassified
UniRef50_A0A0F9L134	unclassified
UniRef50_A0A0F9L1I3	unclassified
UniRef50_A0A0F9L1S3	unclassified
UniRef50_A0A0F9L1T3	unclassified
UniRef50_A0A0F9L282	unclassified
UniRef50_A0A0F9L3S6	unclassified
UniRef50_A0A0F9L478	unclassified
UniRef50_A0A0F9L4I2	unclassified
UniRef50_A0A0F9L4P2	unclassified
UniRef50_A0A0F9L504	unclassified
UniRef50_A0A0F9L5W8	unclassified
UniRef50_A0A0F9L6M1	unclassified
UniRef50_A0A0F9L6W0	unclassified
UniRef50_A0A0F9L6W3	unclassified
UniRef50_A0A0F9L708	unclassified
UniRef50_A0A0F9L728	unclassified
UniRef50_A0A0F9L812	unclassified
UniRef50_A0A0F9L982	unclassified
UniRef50_A0A0F9LA32	unclassified
UniRef50_A0A0F9LA95	unclassified
UniRef50_A0A0F9LAI0	unclassified
UniRef50_A0A0F9LAI7	unclassified
UniRef50_A0A0F9LBZ8	unclassified
UniRef50_A0A0F9LCD9	unclassified
UniRef50_A0A0F9LCU2	unclassified
UniRef50_A0A0F9LD23	unclassified
UniRef50_A0A0F9LD42	unclassified
UniRef50_A0A0F9LD51	unclassified
UniRef50_A0A0F9LD75	unclassified
UniRef50_A0A0F9LDZ7	unclassified
UniRef50_A0A0F9LE76	unclassified
UniRef50_A0A0F9LE80	unclassified
UniRef50_A0A0F9LEW5	unclassified
UniRef50_A0A0F9LFN8	unclassified
UniRef50_A0A0F9LFV0	unclassified
UniRef50_A0A0F9LG12	unclassified
UniRef50_A0A0F9LG76	unclassified
UniRef50_A0A0F9LIS2	unclassified
UniRef50_A0A0F9LJJ3	unclassified
UniRef50_A0A0F9LJY8	unclassified
UniRef50_A0A0F9LMM5	unclassified
UniRef50_A0A0F9LN87	unclassified
UniRef50_A0A0F9LQT2	unclassified
UniRef50_A0A0F9LSY9	unclassified
UniRef50_A0A0F9LT74	unclassified
UniRef50_A0A0F9LTW5	unclassified
UniRef50_A0A0F9LVN1	unclassified
UniRef50_A0A0F9LWI4	unclassified
UniRef50_A0A0F9LWJ1	unclassified
UniRef50_A0A0F9LY24	unclassified
UniRef50_A0A0F9LYI0	unclassified
UniRef50_A0A0F9LZS7	unclassified
UniRef50_A0A0F9M0D4	unclassified
UniRef50_A0A0F9M101	unclassified
UniRef50_A0A0F9M1I0	unclassified
UniRef50_A0A0F9M1W7	unclassified
UniRef50_A0A0F9M2D0	unclassified
UniRef50_A0A0F9M2Y5	unclassified
UniRef50_A0A0F9M324	unclassified
UniRef50_A0A0F9M498	unclassified
UniRef50_A0A0F9M4Z1	unclassified
UniRef50_A0A0F9M581	unclassified
UniRef50_A0A0F9M7Z9	unclassified
UniRef50_A0A0F9M978	unclassified
UniRef50_A0A0F9MAN4	unclassified
UniRef50_A0A0F9MAT4	unclassified
UniRef50_A0A0F9MBF9	unclassified
UniRef50_A0A0F9MBH0	unclassified
UniRef50_A0A0F9MBU8	unclassified
UniRef50_A0A0F9MBX8	unclassified
UniRef50_A0A0F9MDV2	unclassified
UniRef50_A0A0F9MEH8	unclassified
UniRef50_A0A0F9MEI2	unclassified
UniRef50_A0A0F9MF36	unclassified
UniRef50_A0A0F9MG37	unclassified
UniRef50_A0A0F9MGL9	unclassified
UniRef50_A0A0F9MGP8	unclassified
UniRef50_A0A0F9MIC4	unclassified
UniRef50_A0A0F9MIJ2	unclassified
UniRef50_A0A0F9MIK1	unclassified
UniRef50_A0A0F9MIU9	unclassified
UniRef50_A0A0F9MJ30	unclassified
UniRef50_A0A0F9MJ40	unclassified
UniRef50_A0A0F9MLU2	unclassified
UniRef50_A0A0F9MN56	unclassified
UniRef50_A0A0F9MNJ5	unclassified
UniRef50_A0A0F9MNY6	unclassified
UniRef50_A0A0F9MQQ4	unclassified
UniRef50_A0A0F9MR50	unclassified
UniRef50_A0A0F9MSH1	unclassified
UniRef50_A0A0F9MT62	unclassified
UniRef50_A0A0F9MU79	unclassified
UniRef50_A0A0F9MUQ5	unclassified
UniRef50_A0A0F9MW76	unclassified
UniRef50_A0A0F9MXP6	unclassified
UniRef50_A0A0F9MXW9	unclassified
UniRef50_A0A0F9MXY1	unclassified
UniRef50_A0A0F9MZ14	unclassified
UniRef50_A0A0F9N0E2	unclassified
UniRef50_A0A0F9N0H3	unclassified
UniRef50_A0A0F9N0W5	unclassified
UniRef50_A0A0F9N212	unclassified
UniRef50_A0A0F9N2W1	unclassified
UniRef50_A0A0F9N4E2	unclassified
UniRef50_A0A0F9N5B5	unclassified
UniRef50_A0A0F9N5H9	unclassified
UniRef50_A0A0F9N5I4	unclassified
UniRef50_A0A0F9N5I5	unclassified
UniRef50_A0A0F9N5R3	unclassified
UniRef50_A0A0F9N722	unclassified
UniRef50_A0A0F9N8F2	unclassified
UniRef50_A0A0F9N9F3	unclassified
UniRef50_A0A0F9N9L0	unclassified
UniRef50_A0A0F9N9Q0	unclassified
UniRef50_A0A0F9NA36	unclassified
UniRef50_A0A0F9NBY9	unclassified
UniRef50_A0A0F9NC59	unclassified
UniRef50_A0A0F9NCD4	unclassified
UniRef50_A0A0F9ND93	unclassified
UniRef50_A0A0F9ND94	unclassified
UniRef50_A0A0F9NEK8	unclassified
UniRef50_A0A0F9NF04	unclassified
UniRef50_A0A0F9NFZ4	unclassified
UniRef50_A0A0F9NG22	unclassified
UniRef50_A0A0F9NGQ5	unclassified
UniRef50_A0A0F9NHW9	unclassified
UniRef50_A0A0F9NI06	unclassified
UniRef50_A0A0F9NI27	unclassified
UniRef50_A0A0F9NIS8	unclassified
UniRef50_A0A0F9NJ40	unclassified
UniRef50_A0A0F9NJB0	unclassified
UniRef50_A0A0F9NK85	unclassified
UniRef50_A0A0F9NQX8	unclassified
UniRef50_A0A0F9NRK6	unclassified
UniRef50_A0A0F9NRR8	unclassified
UniRef50_A0A0F9NSA0	unclassified
UniRef50_A0A0F9NSG7	unclassified
UniRef50_A0A0F9NTD3	unclassified
UniRef50_A0A0F9NUK2	unclassified
UniRef50_A0A0F9NX35	unclassified
UniRef50_A0A0F9NXG1	unclassified
UniRef50_A0A0F9NXT7	unclassified
