UP_id	tax_group
UniRef50_A0A7V4HIC7	Bacteria
UniRef50_A0A7V4IF59	Bacteria
UniRef50_A0A7V4IFS0	Bacteria
UniRef50_A0A7V4IKL7	Bacteria
UniRef50_A0A7V4J051	Bacteria
UniRef50_A0A7V4J4P3	Bacteria
UniRef50_A0A7V4JD85	Bacteria
UniRef50_A0A7V4JRN9	Bacteria
UniRef50_A0A7V4KEW4	Bacteria
UniRef50_A0A7V4LSB3	Bacteria
UniRef50_A0A7V4PD70	Bacteria
UniRef50_A0A7V4PEC8	Bacteria
UniRef50_A0A7V4T4P4	Bacteria
UniRef50_A0A7V4UBV7	Bacteria
UniRef50_A0A7V4UGA5	Bacteria
UniRef50_A0A7V4W891	Bacteria
UniRef50_A0A7V4XH87	Bacteria
UniRef50_A0A7V4Y1G5	Bacteria
UniRef50_A0A7V4Y5G5	Bacteria
UniRef50_A0A7V4Y8D3	Bacteria
UniRef50_A0A7V5DDG0	Bacteria
UniRef50_A0A7V5H7W3	Bacteria
UniRef50_A0A7V5KJI8	Bacteria
UniRef50_A0A7V5KRE0	Bacteria
UniRef50_A0A7V5L535	Bacteria
UniRef50_A0A7V5N4H1	Bacteria
UniRef50_A0A7V5N9I7	Bacteria
UniRef50_A0A7V5PYR8	Bacteria
UniRef50_A0A7V5PZX7	Bacteria
UniRef50_A0A7V5Q1J7	Bacteria
UniRef50_A0A7V5QCF7	Bacteria
UniRef50_A0A7V5R6B7	Bacteria
UniRef50_A0A7V5RIK8	Bacteria
UniRef50_A0A7V5RIR8	Bacteria
UniRef50_A0A7V5RNA6	Bacteria
UniRef50_A0A7V5RZ86	Bacteria
UniRef50_A0A7V5S0B1	Bacteria
UniRef50_A0A7V5S1Z6	Bacteria
UniRef50_A0A7V5S6Q3	Bacteria
UniRef50_A0A7V5SQF6	Bacteria
UniRef50_A0A7V5SQK8	Bacteria
UniRef50_A0A7V5SRT2	Bacteria
UniRef50_A0A7V5U245	Bacteria
UniRef50_A0A7V5UJT0	Bacteria
UniRef50_A0A7V5V595	Bacteria
UniRef50_A0A7V5Y5A3	Bacteria
UniRef50_A0A7V5Y5E1	Bacteria
UniRef50_A0A7V5Y706	Bacteria
UniRef50_A0A7V5YTV2	Bacteria
UniRef50_A0A7V6APW9	Bacteria
UniRef50_A0A7V6B576	Bacteria
UniRef50_A0A7V6CR55	Bacteria
UniRef50_A0A7V6E0X3	Bacteria
UniRef50_A0A7V6ECR5	Bacteria
UniRef50_A0A7V6H4Z2	Bacteria
UniRef50_A0A7V6HHD2	Bacteria
UniRef50_A0A7V6I3Q1	Bacteria
UniRef50_A0A7V6M525	Bacteria
UniRef50_A0A7V6VQT1	Bacteria
UniRef50_A0A7V6VUR8	Bacteria
UniRef50_A0A7V6XJJ3	Bacteria
UniRef50_A0A7V6ZD07	Bacteria
UniRef50_A0A7V7AZN5	Bacteria
UniRef50_A0A7V7B0G8	Bacteria
UniRef50_A0A7V7BEZ5	Bacteria
UniRef50_A0A7V7DRD2	Bacteria
UniRef50_A0A7V7E3V0	Bacteria
UniRef50_A0A7V7E3X3	Bacteria
UniRef50_A0A7V7FMR3	Bacteria
UniRef50_A0A7V7MZE2	Bacteria
UniRef50_A0A7V7PPU7	Bacteria
UniRef50_A0A7V7SWW9	Bacteria
UniRef50_A0A7V7WFX8	Bacteria
UniRef50_A0A7V8AIM1	Bacteria
UniRef50_A0A7V8CUN6	Bacteria
UniRef50_A0A7V8DUW2	Bacteria
UniRef50_A0A7V8DZE1	Bacteria
UniRef50_A0A7V8EEN5	Bacteria
UniRef50_A0A7V8EJE5	Bacteria
UniRef50_A0A7V8F4F9	Bacteria
UniRef50_A0A7V8FPQ7	Bacteria
UniRef50_A0A7V8J1L0	Bacteria
UniRef50_A0A7V8J555	Bacteria
UniRef50_A0A7V8NMS1	Bacteria
UniRef50_A0A7V8NN00	Bacteria
UniRef50_A0A7V8NQU9	Bacteria
UniRef50_A0A7V8QHV9	Bacteria
UniRef50_A0A7V8SX69	Bacteria
UniRef50_A0A7V8SZF7	Bacteria
UniRef50_A0A7V8WXA7	Bacteria
UniRef50_A0A7V8Y6N4	Bacteria
UniRef50_A0A7V8YC58	Bacteria
UniRef50_A0A7V8YU39	Bacteria
UniRef50_A0A7V8YYY2	Bacteria
UniRef50_A0A7V8ZT82	Bacteria
UniRef50_A0A7V9BFF0	Bacteria
UniRef50_A0A7V9BKG2	Bacteria
UniRef50_A0A7V9DJ89	Bacteria
UniRef50_A0A7V9DZ64	Bacteria
UniRef50_A0A7V9ER18	Bacteria
UniRef50_A0A7V9FUS2	Bacteria
UniRef50_A0A7V9G2K1	Bacteria
UniRef50_A0A7V9GNB8	Bacteria
UniRef50_A0A7V9GQ82	Bacteria
UniRef50_A0A7V9HI64	Bacteria
UniRef50_A0A7V9HT86	Bacteria
UniRef50_A0A7V9J3Q1	Bacteria
UniRef50_A0A7V9KP63	Bacteria
UniRef50_A0A7V9LYN2	Bacteria
UniRef50_A0A7V9MPG8	Bacteria
UniRef50_A0A7V9N304	Bacteria
UniRef50_A0A7V9PHU0	Bacteria
UniRef50_A0A7V9PZ79	Bacteria
UniRef50_A0A7V9QEG4	Bacteria
UniRef50_A0A7V9R4D9	Bacteria
UniRef50_A0A7V9RTZ8	Bacteria
UniRef50_A0A7V9SGB2	Bacteria
UniRef50_A0A7V9TGM6	Bacteria
UniRef50_A0A7V9TJL4	Bacteria
UniRef50_A0A7V9TUK2	Bacteria
UniRef50_A0A7V9TYB0	Bacteria
UniRef50_A0A7V9TYU1	Bacteria
UniRef50_A0A7V9U111	Bacteria
UniRef50_A0A7V9U1F0	Bacteria
UniRef50_A0A7V9U3K0	Bacteria
UniRef50_A0A7V9U3S1	Bacteria
UniRef50_A0A7V9U481	Bacteria
UniRef50_A0A7V9U4C7	Bacteria
UniRef50_A0A7V9U543	Bacteria
UniRef50_A0A7V9UAU8	Bacteria
UniRef50_A0A7V9UCZ2	Bacteria
UniRef50_A0A7V9UZR8	Bacteria
UniRef50_A0A7V9V3P0	Bacteria
UniRef50_A0A7V9WKE0	Bacteria
UniRef50_A0A7V9Z099	Bacteria
UniRef50_A0A7V9ZCC3	Bacteria
UniRef50_A0A7V9ZDP3	Bacteria
UniRef50_A0A7V9ZDW1	Bacteria
UniRef50_A0A7V9ZG41	Bacteria
UniRef50_A0A7V9ZKN6	Bacteria
UniRef50_A0A7V9ZVA3	Bacteria
UniRef50_A0A7V9ZZ71	Bacteria
UniRef50_A0A7W0AFB0	Bacteria
UniRef50_A0A7W0C9V5	Bacteria
UniRef50_A0A7W0CC96	Bacteria
UniRef50_A0A7W0EK97	Bacteria
UniRef50_A0A7W0G0H7	Bacteria
UniRef50_A0A7W0KJA2	Bacteria
UniRef50_A0A7W0LSS8	Bacteria
UniRef50_A0A7W0MB53	Bacteria
UniRef50_A0A7W0MQI0	Bacteria
UniRef50_A0A7W0NRA9	Bacteria
UniRef50_A0A7W0NVL9	Bacteria
UniRef50_A0A7W0NXW8	Bacteria
UniRef50_A0A7W0RRE0	Bacteria
UniRef50_A0A7W0SHY3	Bacteria
UniRef50_A0A7W0UK58	Bacteria
UniRef50_A0A7W0UNZ7	Bacteria
UniRef50_A0A7W0WGP5	Bacteria
UniRef50_A0A7W0YQM7	Bacteria
UniRef50_A0A7W0Z8L3	Bacteria
UniRef50_A0A7W0ZZZ0	Bacteria
UniRef50_A0A7W1ABG4	Bacteria
UniRef50_A0A7W1ASI3	Bacteria
UniRef50_A0A7W1BR25	Bacteria
UniRef50_A0A7W1C642	Bacteria
UniRef50_A0A7W1C696	Bacteria
UniRef50_A0A7W1CPY8	Bacteria
UniRef50_A0A7W1CSL7	Bacteria
UniRef50_A0A7W1DTU1	Bacteria
UniRef50_A0A7W1E1N8	Bacteria
UniRef50_A0A7W1EPJ9	Bacteria
UniRef50_A0A7W1EQC8	Bacteria
UniRef50_A0A7W1EQI1	Bacteria
UniRef50_A0A7W1EQM7	Bacteria
UniRef50_A0A7W1F1P5	Bacteria
UniRef50_A0A7W1F1U8	Bacteria
UniRef50_A0A7W1F5G2	Bacteria
UniRef50_A0A7W1F7Q3	Bacteria
UniRef50_A0A7W1FHB9	Bacteria
UniRef50_A0A7W1FNJ6	Bacteria
