UP_id	tax_group
UniRef50_A0A5Q2W9I8	Viruses
UniRef50_A0A5Q2W9L6	Viruses
UniRef50_A0A5Q2W9P7	Viruses
UniRef50_A0A5Q2W9Q8	Viruses
UniRef50_A0A5Q2W9R1	Viruses
UniRef50_A0A5Q2WA04	Viruses
UniRef50_A0A5Q2WA09	Viruses
UniRef50_A0A5Q3L4N1	Bacteria
UniRef50_A0A5Q3LA80	Bacteria
UniRef50_A0A5Q4FDB9	Bacteria
UniRef50_A0A5Q4SW95	Bacteria
UniRef50_A0A5Q4SY61	Bacteria
UniRef50_A0A5Q5CJI9	Bacteria
UniRef50_A0A5Q5G6D5	Bacteria
UniRef50_A0A5R1LCZ3	Bacteria
UniRef50_A0A5R8Y9H1	Bacteria
UniRef50_A0A5R9AQX2	Bacteria
UniRef50_A0A5R9BAZ2	Bacteria
UniRef50_A0A5R9CWL2	Bacteria
UniRef50_A0A5R9FUP0	Bacteria
UniRef50_A0A5R9FZ52	Bacteria
UniRef50_A0A5R9NZR9	Bacteria
UniRef50_A0A5S3UGG3	Bacteria
UniRef50_A0A5S3XFY1	Bacteria
UniRef50_A0A5S4FN09	Bacteria
UniRef50_A0A5S4H2Z6	Bacteria
UniRef50_A0A5S4TJY8	Bacteria
UniRef50_A0A5S4TK86	Bacteria
UniRef50_A0A5S4YQ41	Bacteria
UniRef50_A0A5S5CPU7	Bacteria
UniRef50_A0A5S6Q105	Eukaryota
UniRef50_A0A5S6Q2Y1	Eukaryota
UniRef50_A0A5S6Q8F3	Eukaryota
UniRef50_A0A5S6QCY6	Eukaryota
UniRef50_A0A5S6QW57	Eukaryota
UniRef50_A0A5S6R1X8	Eukaryota
UniRef50_A0A5S6R3P9	Eukaryota
UniRef50_A0A5S6R4R8	Eukaryota
UniRef50_A0A5S9BZ76	Viruses
UniRef50_A0A5S9F3A2	Bacteria
UniRef50_A0A5S9HLM8	Bacteria
UniRef50_A0A5S9HN58	Bacteria
UniRef50_A0A5S9I805	Eukaryota
UniRef50_A0A5S9IKB3	Bacteria
UniRef50_A0A5S9IQ35	Bacteria
UniRef50_A0A5S9ISB9	Bacteria
UniRef50_A0A5S9M4E2	Bacteria
UniRef50_A0A5S9NR21	Bacteria
UniRef50_A0A5S9NZ55	Bacteria
UniRef50_A0A5S9PBH7	Bacteria
UniRef50_A0A5S9Q5K7	Bacteria
UniRef50_A0A5S9QGT2	Bacteria
UniRef50_A0A5S9RGV8	Bacteria
UniRef50_A0A5U0U5S7	Bacteria
UniRef50_A0A5U2WMP6	Bacteria
UniRef50_A0A627BY21	Bacteria
UniRef50_A0A640KJI2	Eukaryota
UniRef50_A0A640L2K2	Bacteria
UniRef50_A0A640RYN3	Bacteria
UniRef50_A0A640TEQ2	Bacteria
UniRef50_A0A640W3H7	Archaea
UniRef50_A0A640WC38	Bacteria
UniRef50_A0A640WJ85	Bacteria
UniRef50_A0A641V5U1	Bacteria
UniRef50_A0A641W3S6	Bacteria
UniRef50_A0A641WAS7	Bacteria
UniRef50_A0A643JS69	Archaea
UniRef50_A0A644SYB6	unclassified
UniRef50_A0A644VER8	unclassified
UniRef50_A0A644VFX6	unclassified
UniRef50_A0A644VHT1	unclassified
UniRef50_A0A644WGZ1	unclassified
UniRef50_A0A644WI87	unclassified
UniRef50_A0A644WXT7	unclassified
UniRef50_A0A644X1C1	unclassified
UniRef50_A0A644XBS5	unclassified
UniRef50_A0A644Z6J6	unclassified
UniRef50_A0A645ADK8	unclassified
UniRef50_A0A645BKE5	unclassified
UniRef50_A0A645C756	unclassified
UniRef50_A0A645DKF0	unclassified
UniRef50_A0A645DU46	unclassified
UniRef50_A0A645E2M5	unclassified
UniRef50_A0A645EEP5	unclassified
UniRef50_A0A645EQ38	unclassified
UniRef50_A0A645EX46	unclassified
UniRef50_A0A645FEQ5	unclassified
UniRef50_A0A645G000	unclassified
UniRef50_A0A645G5X8	unclassified
UniRef50_A0A645GDX8	unclassified
UniRef50_A0A645HL88	unclassified
UniRef50_A0A645I1Z1	unclassified
UniRef50_A0A645IPS2	unclassified
UniRef50_A0A645J6L4	unclassified
UniRef50_A0A645JH50	unclassified
UniRef50_A0A646KKQ3	Bacteria
UniRef50_A0A646QVE3	Viruses
UniRef50_A0A646QVI6	Viruses
UniRef50_A0A646QVK2	Viruses
UniRef50_A0A646QVQ2	Viruses
UniRef50_A0A646QVS0	Viruses
UniRef50_A0A646QVU3	Viruses
UniRef50_A0A646QW40	Viruses
UniRef50_A0A646QWB6	Viruses
UniRef50_A0A646QWC0	Viruses
UniRef50_A0A646QWJ3	Viruses
UniRef50_A0A646QWZ2	Viruses
UniRef50_A0A649VJW4	Viruses
UniRef50_A0A649VK91	Viruses
UniRef50_A0A649VKZ1	Viruses
UniRef50_A0A650ER51	Viruses
UniRef50_A0A650ES27	Viruses
UniRef50_A0A650ETB3	Viruses
UniRef50_A0A650EW06	Viruses
UniRef50_A0A650EWN5	Viruses
UniRef50_A0A650EYZ0	Viruses
UniRef50_A0A650EZK2	Viruses
UniRef50_A0A651DES7	Bacteria
UniRef50_A0A651FFC2	Bacteria
UniRef50_A0A651FK70	Bacteria
UniRef50_A0A651FYR1	Bacteria
UniRef50_A0A651G1Q7	Bacteria
UniRef50_A0A651G3R7	Bacteria
UniRef50_A0A651G5Q1	Bacteria
UniRef50_A0A651GGY6	Bacteria
UniRef50_A0A651GPG5	Bacteria
UniRef50_A0A651GXQ1	Bacteria
UniRef50_A0A651H263	Bacteria
UniRef50_A0A651H5Z6	Bacteria
UniRef50_A0A651HH43	Bacteria
UniRef50_A0A651HNM1	Bacteria
UniRef50_A0A651I4Y5	Bacteria
UniRef50_A0A652ZU70	Bacteria
UniRef50_A0A653BIT0	Eukaryota
UniRef50_A0A653DLU3	Eukaryota
UniRef50_A0A653F5Z0	Bacteria
UniRef50_A0A653HU07	Bacteria
UniRef50_A0A653HV31	Bacteria
UniRef50_A0A653I7U6	Bacteria
UniRef50_A0A653JJH9	Bacteria
UniRef50_A0A653KXT9	Bacteria
UniRef50_A0A653MS48	Bacteria
UniRef50_A0A653PSC6	Bacteria
UniRef50_A0A653XVI6	Bacteria
UniRef50_A0A653YJG5	Bacteria
UniRef50_A0A653YMN1	Bacteria
UniRef50_A0A654BGW9	Bacteria
UniRef50_A0A654CZZ8	Bacteria
UniRef50_A0A654D0J4	Bacteria
UniRef50_A0A654DPA8	Bacteria
