UP_id	tax_group
UniRef50_V1CF32	Bacteria
UniRef50_V2QCY9	Bacteria
UniRef50_V2TSW6	Bacteria
UniRef50_V2TXS8	Bacteria
UniRef50_V3YZV8	Eukaryota
UniRef50_V3Z3T7	Eukaryota
UniRef50_V3ZKY7	Eukaryota
UniRef50_V3ZW85	Eukaryota
UniRef50_V3ZXC3	Eukaryota
UniRef50_V4A0B2	Eukaryota
UniRef50_V4A1Y5	Eukaryota
UniRef50_V4A420	Eukaryota
UniRef50_V4A6W8	Eukaryota
UniRef50_V4AET3	Eukaryota
UniRef50_V4AFS4	Eukaryota
UniRef50_V4AGH7	Eukaryota
UniRef50_V4ARD5	Eukaryota
UniRef50_V4ASQ8	Eukaryota
UniRef50_V4B2F4	Eukaryota
UniRef50_V4B846	Eukaryota
UniRef50_V4BW02	Eukaryota
UniRef50_V4CG27	Eukaryota
UniRef50_V4CMQ0	Eukaryota
UniRef50_V4FC31	Bacteria
UniRef50_V4INC5	Bacteria
UniRef50_V4IXS5	Bacteria
UniRef50_V4J135	Bacteria
UniRef50_V4J1Q9	Bacteria
UniRef50_V4J6X5	Archaea
UniRef50_V4L8M0	Bacteria
UniRef50_V4NZY6	Bacteria
UniRef50_V4P345	Bacteria
UniRef50_V4PBH2	Bacteria
UniRef50_V4PM96	Bacteria
UniRef50_V4PS56	Bacteria
UniRef50_V4RGM3	Bacteria
UniRef50_V4TGM7	Bacteria
UniRef50_V5B6P0	Bacteria
UniRef50_V5BJX4	Eukaryota
UniRef50_V5C2B3	Bacteria
UniRef50_V5F7S2	Bacteria
UniRef50_V5GQD7	Eukaryota
UniRef50_V5GWZ8	Eukaryota
UniRef50_V5HYN8	Eukaryota
UniRef50_V5ICM7	Eukaryota
UniRef50_V5M9R6	Bacteria
UniRef50_V5R502	Viruses
UniRef50_V5RXF3	Bacteria
UniRef50_V5SCJ3	Bacteria
UniRef50_V5SGY8	Bacteria
UniRef50_V5SJS1	Bacteria
UniRef50_V5T803	Bacteria
UniRef50_V5US19	Viruses
UniRef50_V5UT87	Viruses
UniRef50_V5UTQ3	Viruses
UniRef50_V5WJW6	Bacteria
UniRef50_V5YMS1	Bacteria
UniRef50_V5YUP3	Viruses
UniRef50_V6BPN3	Viruses
UniRef50_V6DGB6	Bacteria
UniRef50_V6DHE5	Bacteria
UniRef50_V6F2Z2	Bacteria
UniRef50_V6F739	Bacteria
UniRef50_V6I652	Bacteria
UniRef50_V6K785	Bacteria
UniRef50_V6L5C4	Bacteria
UniRef50_V6SSD0	Bacteria
UniRef50_V7AIR9	Eukaryota
UniRef50_V7FTZ8	Bacteria
UniRef50_V7HIS3	Bacteria
UniRef50_V7HLI4	Bacteria
UniRef50_V7HLT9	Bacteria
UniRef50_V7HQZ9	Bacteria
UniRef50_V7I947	Bacteria
UniRef50_V7ZKH4	Bacteria
UniRef50_V8GAP9	Bacteria
UniRef50_V9GJE0	Bacteria
