UP_id	tax_group
UniRef50_A0A348PG55	Bacteria
UniRef50_A0A348PG73	Bacteria
UniRef50_A0A348PGB1	Bacteria
UniRef50_A0A348PGM7	Bacteria
UniRef50_A0A348PGN1	Bacteria
UniRef50_A0A348PGR8	Bacteria
UniRef50_A0A348PGW1	Bacteria
UniRef50_A0A348PGY7	Bacteria
UniRef50_A0A348PH13	Bacteria
UniRef50_A0A348PH94	Bacteria
UniRef50_A0A348PHA7	Bacteria
UniRef50_A0A348PHB5	Bacteria
UniRef50_A0A348PHC6	Bacteria
UniRef50_A0A348PHE0	Bacteria
UniRef50_A0A348PHF2	Bacteria
UniRef50_A0A348PHF7	Bacteria
UniRef50_A0A348PHJ6	Bacteria
UniRef50_A0A348PHK2	Bacteria
UniRef50_A0A348PHL9	Bacteria
UniRef50_A0A348PHN3	Bacteria
UniRef50_A0A348PHP4	Bacteria
UniRef50_A0A348PHQ5	Bacteria
UniRef50_A0A348PHQ6	Bacteria
UniRef50_A0A348PHR4	Bacteria
UniRef50_A0A348PHU5	Bacteria
UniRef50_A0A348PHV7	Bacteria
UniRef50_A0A348PHW5	Bacteria
UniRef50_A0A348PHW8	Bacteria
UniRef50_A0A348PR64	Bacteria
UniRef50_A0A348SDT5	Bacteria
UniRef50_A0A348SEB5	Bacteria
UniRef50_A0A348SFG3	Bacteria
UniRef50_A0A348TMW6	Bacteria
UniRef50_A0A348TUV4	Bacteria
UniRef50_A0A348UQJ9	Bacteria
UniRef50_A0A348UW40	Bacteria
UniRef50_A0A348UW42	Bacteria
UniRef50_A0A348V6Z1	Bacteria
UniRef50_A0A348VAQ5	Bacteria
UniRef50_A0A348VAQ7	Bacteria
UniRef50_A0A348VAZ8	Bacteria
UniRef50_A0A348VSY2	Bacteria
UniRef50_A0A348VUK1	Bacteria
UniRef50_A0A348VUY7	Bacteria
UniRef50_A0A348VXF3	Bacteria
UniRef50_A0A349A0N1	Bacteria
UniRef50_A0A349B4A2	Bacteria
UniRef50_A0A349D8H2	Bacteria
UniRef50_A0A349D8W9	Bacteria
UniRef50_A0A349D9L8	Bacteria
UniRef50_A0A349E5B1	Bacteria
UniRef50_A0A349EHM8	Bacteria
UniRef50_A0A349FYB3	Bacteria
UniRef50_A0A349GQI4	Bacteria
UniRef50_A0A349H8C8	Bacteria
UniRef50_A0A349HIR2	Bacteria
UniRef50_A0A349HNP3	Bacteria
UniRef50_A0A349HNY8	Bacteria
UniRef50_A0A349HTM7	Bacteria
UniRef50_A0A349IGZ2	Bacteria
UniRef50_A0A349J259	Bacteria
UniRef50_A0A349J7J8	Bacteria
UniRef50_A0A349J8F1	Bacteria
UniRef50_A0A349JCT6	Bacteria
UniRef50_A0A349JWF5	Bacteria
UniRef50_A0A349LVR4	Bacteria
UniRef50_A0A349MG76	Bacteria
