UP_id	tax_group
UniRef50_A0A2D6M8R7	Archaea
UniRef50_A0A2D6M9K9	Archaea
UniRef50_A0A2D6MA23	Archaea
UniRef50_A0A2D6MAE3	Archaea
UniRef50_A0A2D6MAV4	Archaea
UniRef50_A0A2D6MAW9	Archaea
UniRef50_A0A2D6MB07	Archaea
UniRef50_A0A2D6MB57	Archaea
UniRef50_A0A2D6MBA7	Archaea
UniRef50_A0A2D6MBE9	Archaea
UniRef50_A0A2D6MBG5	Archaea
UniRef50_A0A2D6MC57	Archaea
UniRef50_A0A2D6MC79	Archaea
UniRef50_A0A2D6MCD7	Archaea
UniRef50_A0A2D6MCP3	Archaea
UniRef50_A0A2D6MD02	Archaea
UniRef50_A0A2D6MD12	Archaea
UniRef50_A0A2D6MDQ4	Archaea
UniRef50_A0A2D6MDT9	Archaea
UniRef50_A0A2D6MFU3	Archaea
UniRef50_A0A2D6MGS6	Archaea
UniRef50_A0A2D6MHY4	Archaea
UniRef50_A0A2D6MI11	Archaea
UniRef50_A0A2D6MIC4	Archaea
UniRef50_A0A2D6MIJ5	Archaea
UniRef50_A0A2D6MIY9	Archaea
UniRef50_A0A2D6MJB6	Archaea
UniRef50_A0A2D6MMT0	Bacteria
UniRef50_A0A2D6MU82	Bacteria
UniRef50_A0A2D6NAD2	Bacteria
UniRef50_A0A2D6NFR0	Archaea
UniRef50_A0A2D6NFR8	Archaea
UniRef50_A0A2D6NGA8	Archaea
UniRef50_A0A2D6NHY5	Archaea
UniRef50_A0A2D6NWU0	Bacteria
UniRef50_A0A2D6NYJ3	Archaea
UniRef50_A0A2D6P5F0	Archaea
UniRef50_A0A2D6P5W6	Archaea
UniRef50_A0A2D6P6N0	Archaea
UniRef50_A0A2D6P6Z1	Archaea
UniRef50_A0A2D6P7G5	Archaea
UniRef50_A0A2D6P8K0	Archaea
UniRef50_A0A2D6P8K6	Archaea
UniRef50_A0A2D6P8S6	Archaea
UniRef50_A0A2D6P8Z5	Archaea
UniRef50_A0A2D6P945	Archaea
UniRef50_A0A2D6PA51	Archaea
UniRef50_A0A2D6PA77	Archaea
UniRef50_A0A2D6PAC9	Archaea
UniRef50_A0A2D6PAG1	Archaea
UniRef50_A0A2D6PAW5	Archaea
UniRef50_A0A2D6PUZ9	Bacteria
UniRef50_A0A2D6Q237	Bacteria
UniRef50_A0A2D6Q262	Bacteria
UniRef50_A0A2D6Q278	Bacteria
UniRef50_A0A2D6Q2U0	Bacteria
UniRef50_A0A2D6Q461	Bacteria
UniRef50_A0A2D6Q4M5	Bacteria
UniRef50_A0A2D6Q4Q1	Bacteria
UniRef50_A0A2D6QAX7	Archaea
UniRef50_A0A2D6QGG7	Bacteria
UniRef50_A0A2D6QN76	Bacteria
UniRef50_A0A2D6QPK5	Bacteria
UniRef50_A0A2D6QSK9	Bacteria
UniRef50_A0A2D6QTE5	Bacteria
UniRef50_A0A2D6R8D5	Archaea
UniRef50_A0A2D6RTV9	Bacteria
UniRef50_A0A2D6SLW9	Bacteria
UniRef50_A0A2D6T115	Bacteria
UniRef50_A0A2D6T422	Bacteria
UniRef50_A0A2D6T614	Bacteria
UniRef50_A0A2D6TPH2	Archaea
UniRef50_A0A2D6TQ09	Bacteria
UniRef50_A0A2D6TSW9	Bacteria
UniRef50_A0A2D6TVC0	Bacteria
UniRef50_A0A2D6TWP1	Bacteria
UniRef50_A0A2D6U002	Archaea
UniRef50_A0A2D6U016	Archaea
UniRef50_A0A2D6U0H6	Archaea
UniRef50_A0A2D6U4X3	Archaea
UniRef50_A0A2D6U500	Archaea
UniRef50_A0A2D6U5D4	Archaea
UniRef50_A0A2D6UIB0	Bacteria
UniRef50_A0A2D6V3P5	Bacteria
UniRef50_A0A2D6VF61	Bacteria
UniRef50_A0A2D6VF93	Bacteria
UniRef50_A0A2D6VJI9	Bacteria
UniRef50_A0A2D6VKT3	Bacteria
UniRef50_A0A2D6W0T9	Bacteria
UniRef50_A0A2D6W261	Archaea
UniRef50_A0A2D6WVI2	Archaea
UniRef50_A0A2D6WVV9	Archaea
UniRef50_A0A2D6WWY9	Archaea
UniRef50_A0A2D6WY17	Archaea
UniRef50_A0A2D6WY61	Archaea
UniRef50_A0A2D6WYA3	Archaea
UniRef50_A0A2D6WYS2	Archaea
UniRef50_A0A2D6WYW5	Archaea
UniRef50_A0A2D6WZ36	Archaea
