UP_id	tax_group
UniRef50_A0A1V5ST86	Bacteria
UniRef50_A0A1V5SWN8	Archaea
UniRef50_A0A1V5T4E2	Bacteria
UniRef50_A0A1V5T4J8	Bacteria
UniRef50_A0A1V5TGI7	Archaea
UniRef50_A0A1V5THP0	Archaea
UniRef50_A0A1V5UD08	Bacteria
UniRef50_A0A1V5UQA1	Bacteria
UniRef50_A0A1V5V157	Bacteria
UniRef50_A0A1V5V588	Bacteria
UniRef50_A0A1V5V9K2	Bacteria
UniRef50_A0A1V5VFA7	Bacteria
UniRef50_A0A1V5VFB0	Bacteria
UniRef50_A0A1V5VIS5	Bacteria
UniRef50_A0A1V5VJF4	Bacteria
UniRef50_A0A1V5VQ84	Bacteria
UniRef50_A0A1V5VSG8	Bacteria
UniRef50_A0A1V5VSP7	Bacteria
UniRef50_A0A1V5VT03	Bacteria
UniRef50_A0A1V5VTS8	Bacteria
UniRef50_A0A1V5WBN2	Bacteria
UniRef50_A0A1V5WFL8	Bacteria
UniRef50_A0A1V5WIT3	Bacteria
UniRef50_A0A1V5WJH3	Bacteria
UniRef50_A0A1V5WNC8	Bacteria
UniRef50_A0A1V5WNS2	Bacteria
UniRef50_A0A1V5WPT9	Bacteria
UniRef50_A0A1V5WPV6	Bacteria
UniRef50_A0A1V5WQJ7	Bacteria
UniRef50_A0A1V5WQR7	Bacteria
UniRef50_A0A1V5WTU9	Bacteria
UniRef50_A0A1V5WU77	Bacteria
UniRef50_A0A1V5WUD8	Bacteria
UniRef50_A0A1V5X1R4	Bacteria
UniRef50_A0A1V5X2E7	Bacteria
UniRef50_A0A1V5X2W5	Bacteria
UniRef50_A0A1V5X440	Bacteria
UniRef50_A0A1V5XB07	Bacteria
UniRef50_A0A1V5XB43	Bacteria
UniRef50_A0A1V5XB60	Bacteria
UniRef50_A0A1V5XLR0	Bacteria
UniRef50_A0A1V5XNI0	Bacteria
UniRef50_A0A1V5XQ54	Bacteria
UniRef50_A0A1V5XR68	Bacteria
UniRef50_A0A1V5XRA5	Bacteria
UniRef50_A0A1V5XSF4	Bacteria
UniRef50_A0A1V5Y5G8	Bacteria
UniRef50_A0A1V5YQS3	Bacteria
UniRef50_A0A1V5Z1H9	Bacteria
UniRef50_A0A1V5Z329	Bacteria
UniRef50_A0A1V5Z576	Bacteria
UniRef50_A0A1V5Z7H4	Bacteria
UniRef50_A0A1V5ZF41	Bacteria
UniRef50_A0A1V5ZGV7	Bacteria
UniRef50_A0A1V5ZNN2	Bacteria
UniRef50_A0A1V5ZZP5	Bacteria
UniRef50_A0A1V6B688	Bacteria
UniRef50_A0A1V6B766	Bacteria
UniRef50_A0A1V6BAP5	Bacteria
UniRef50_A0A1V6BEL8	Bacteria
UniRef50_A0A1V6BPR9	Bacteria
UniRef50_A0A1V6BQ20	Bacteria
UniRef50_A0A1V6BWF2	Bacteria
UniRef50_A0A1V6BYM2	Bacteria
UniRef50_A0A1V6BZ10	Bacteria
UniRef50_A0A1V6CFT7	Bacteria
UniRef50_A0A1V6CP32	Bacteria
UniRef50_A0A1V6D252	Bacteria
UniRef50_A0A1V6D7X8	Bacteria
UniRef50_A0A1V6D8E6	Bacteria
UniRef50_A0A1V6DAP4	Bacteria
UniRef50_A0A1V6DR65	Bacteria
UniRef50_A0A1V6DRE2	Bacteria
UniRef50_A0A1V6DVW2	Bacteria
UniRef50_A0A1V6DWW8	Bacteria
UniRef50_A0A1V6E1B0	Bacteria
UniRef50_A0A1V6E5U6	Bacteria
UniRef50_A0A1V6EFI2	Bacteria
UniRef50_A0A1V6ENR2	Bacteria
UniRef50_A0A1V6EZM2	Bacteria
UniRef50_A0A1V6F4G6	Bacteria
UniRef50_A0A1V6G5E1	Bacteria
UniRef50_A0A1V6GK26	Bacteria
UniRef50_A0A1V6GNZ4	Bacteria
UniRef50_A0A1V6GRJ1	Bacteria
UniRef50_A0A1V6HBY7	Bacteria
UniRef50_A0A1V6HCN0	Bacteria
UniRef50_A0A1V6HH22	Bacteria
UniRef50_A0A1V6HLB9	Bacteria
UniRef50_A0A1V6HT86	Bacteria
UniRef50_A0A1V6I4W8	Bacteria
UniRef50_A0A1V6IBG6	Bacteria
UniRef50_A0A1V6IE07	Bacteria
UniRef50_A0A1V6IMW7	Bacteria
