UP_id	tax_group
UniRef50_A0A545T343	Bacteria
UniRef50_A0A545TBL1	Bacteria
UniRef50_A0A545TJZ7	Bacteria
UniRef50_A0A545TK76	Bacteria
UniRef50_A0A545TRY3	Bacteria
UniRef50_A0A545TSB4	Bacteria
UniRef50_A0A545TSX0	Bacteria
UniRef50_A0A545TSX6	Bacteria
UniRef50_A0A545TUC6	Bacteria
UniRef50_A0A545U030	Bacteria
UniRef50_A0A545U042	Bacteria
UniRef50_A0A545U048	Bacteria
UniRef50_A0A545UJ83	Bacteria
UniRef50_A0A546WZX5	Bacteria
UniRef50_A0A547MTB9	Bacteria
UniRef50_A0A550F5W1	Bacteria
UniRef50_A0A550H709	Archaea
UniRef50_A0A550H832	Archaea
UniRef50_A0A552ANJ3	Bacteria
UniRef50_A0A552ARM5	Bacteria
UniRef50_A0A552LH14	Bacteria
UniRef50_A0A553ALV8	Bacteria
UniRef50_A0A553DQA5	Bacteria
UniRef50_A0A553E561	Bacteria
UniRef50_A0A553FAS3	Bacteria
UniRef50_A0A553GPT3	Bacteria
UniRef50_A0A553JN06	Bacteria
UniRef50_A0A553NNA0	Eukaryota
UniRef50_A0A553P6S0	Eukaryota
UniRef50_A0A553P7Z5	Eukaryota
UniRef50_A0A553PZH4	Eukaryota
UniRef50_A0A553QVU3	Eukaryota
UniRef50_A0A553RPJ8	Eukaryota
UniRef50_A0A553UWF9	Bacteria
UniRef50_A0A553V093	Bacteria
UniRef50_A0A553Y3N0	Bacteria
UniRef50_A0A554I9J3	Bacteria
UniRef50_A0A554IQM8	Bacteria
UniRef50_A0A554IVU6	Bacteria
UniRef50_A0A554J0I8	Bacteria
UniRef50_A0A554JBP0	Bacteria
UniRef50_A0A554JJU0	Bacteria
UniRef50_A0A554JN00	Bacteria
UniRef50_A0A554K543	Bacteria
UniRef50_A0A554K5W6	Bacteria
UniRef50_A0A554L2D9	Bacteria
UniRef50_A0A554L551	Bacteria
UniRef50_A0A554LEQ5	Bacteria
UniRef50_A0A554LXE2	Bacteria
UniRef50_A0A554U065	Bacteria
UniRef50_A0A554VE45	Bacteria
UniRef50_A0A554VE67	Bacteria
UniRef50_A0A554VRH9	Bacteria
UniRef50_A0A554VRI8	Bacteria
UniRef50_A0A554VRK1	Bacteria
UniRef50_A0A554VRL2	Bacteria
UniRef50_A0A554VRQ6	Bacteria
UniRef50_A0A554WER2	Bacteria
UniRef50_A0A554WGN3	Bacteria
UniRef50_A0A554XB33	Bacteria
UniRef50_A0A554XCA8	Bacteria
UniRef50_A0A554XCB2	Bacteria
UniRef50_A0A554XE81	Bacteria
UniRef50_A0A554XGS5	Bacteria
UniRef50_A0A556N3H0	Bacteria
UniRef50_A0A556THH4	Eukaryota
UniRef50_A0A556TMF6	Eukaryota
UniRef50_A0A556UMZ9	Bacteria
UniRef50_A0A556UV63	Bacteria
UniRef50_A0A557S0G0	Bacteria
UniRef50_A0A558BSY6	Bacteria
UniRef50_A0A558CYI0	Bacteria
UniRef50_A0A558DJC2	Bacteria
UniRef50_A0A558HH85	Bacteria
UniRef50_A0A558HHD3	Bacteria
UniRef50_A0A558HXN0	Bacteria
UniRef50_A0A558S8W6	Bacteria
UniRef50_A0A559GPW2	Bacteria
UniRef50_A0A559GU59	Bacteria
UniRef50_A0A559NNK8	Bacteria
UniRef50_A0A559PZD6	Bacteria
UniRef50_A0A559PZE0	Bacteria
UniRef50_A0A559RZR0	Bacteria
UniRef50_A0A560AQC7	Bacteria
UniRef50_A0A560BJI4	Bacteria
UniRef50_A0A560BMZ9	Bacteria
UniRef50_A0A560CI01	Bacteria
UniRef50_A0A560CXL8	Bacteria
UniRef50_A0A560CZA6	Bacteria
UniRef50_A0A560D9A2	Bacteria
UniRef50_A0A560KWQ1	Bacteria
UniRef50_A0A560KWR4	Bacteria
UniRef50_A0A560WCM5	Bacteria
UniRef50_A0A561INY9	Bacteria
UniRef50_A0A561JA72	Bacteria
UniRef50_A0A561P3C7	Bacteria
UniRef50_A0A561SA65	Bacteria
UniRef50_A0A562BSJ2	Bacteria
UniRef50_A0A562D5W0	Bacteria
UniRef50_A0A562FNJ6	Bacteria
UniRef50_A0A562MG22	Bacteria
UniRef50_A0A562NKJ8	Bacteria
UniRef50_A0A562NKK6	Bacteria
UniRef50_A0A562P1C1	Bacteria
UniRef50_A0A562R9S9	Bacteria
UniRef50_A0A562RHH0	Bacteria
UniRef50_A0A562RIZ9	Bacteria
UniRef50_A0A562SZL1	Bacteria
UniRef50_A0A562VLW6	Bacteria
UniRef50_A0A563BDK0	Bacteria
UniRef50_A0A563CVX0	Bacteria
UniRef50_A0A563DE76	Bacteria
UniRef50_A0A563EUA2	Bacteria
UniRef50_A0A563F0L3	Bacteria
UniRef50_A0A563VWJ9	Bacteria
UniRef50_A0A564G1C2	Bacteria
UniRef50_A0A564G4T3	Bacteria
UniRef50_A0A564Q5B7	Archaea
UniRef50_A0A564VN86	Bacteria
UniRef50_A0A564WDX9	Bacteria
UniRef50_A0A564WHM5	Bacteria
UniRef50_A0A564ZN76	Bacteria
UniRef50_A0A5A5TCQ3	Bacteria
UniRef50_A0A5A7N2P4	Bacteria
UniRef50_A0A5A7N5X2	Bacteria
UniRef50_A0A5A7ND06	Bacteria
UniRef50_A0A5A7NFC9	Bacteria
UniRef50_A0A5A7RFD8	Eukaryota
UniRef50_A0A5A7S1D3	Archaea
UniRef50_A0A5A8A292	Bacteria
UniRef50_A0A5A8AJ96	Bacteria
UniRef50_A0A5A8BK65	Bacteria
UniRef50_A0A5A8CAS0	Eukaryota
UniRef50_A0A5A8F2U5	Bacteria
UniRef50_A0A5A9E683	Bacteria
UniRef50_A0A5A9GE19	Bacteria
UniRef50_A0A5A9X6J4	Bacteria
UniRef50_A0A5A9X935	Bacteria
UniRef50_A0A5B0DV19	Bacteria
UniRef50_A0A5B0DV39	Bacteria
UniRef50_A0A5B0DXM4	Bacteria
UniRef50_A0A5B0ERJ8	Bacteria
UniRef50_A0A5B0FXS0	Bacteria
UniRef50_A0A5B0HDI9	Bacteria
UniRef50_A0A5B0HLH3	Bacteria
UniRef50_A0A5B0KYZ3	Bacteria
UniRef50_A0A5B0SME1	Eukaryota
