UP_id	tax_group
UniRef50_A0A1M3HM53	Bacteria
UniRef50_A0A1M3HM82	Bacteria
UniRef50_A0A1M3HMJ4	Bacteria
UniRef50_A0A1M3HZ93	Bacteria
UniRef50_A0A1M3IBN2	Bacteria
UniRef50_A0A1M3IDD5	Bacteria
UniRef50_A0A1M3IFZ9	Bacteria
UniRef50_A0A1M3IL96	Bacteria
UniRef50_A0A1M3IMS5	Bacteria
UniRef50_A0A1M3INA2	Bacteria
UniRef50_A0A1M3INT8	Bacteria
UniRef50_A0A1M3IQ39	Bacteria
UniRef50_A0A1M3J111	Bacteria
UniRef50_A0A1M3JYF8	Bacteria
UniRef50_A0A1M3JYK1	Bacteria
UniRef50_A0A1M3KG66	Bacteria
UniRef50_A0A1M3KK61	Bacteria
UniRef50_A0A1M3KL49	Bacteria
UniRef50_A0A1M3KNF4	Bacteria
UniRef50_A0A1M3KRS8	Bacteria
UniRef50_A0A1M3KU86	Bacteria
UniRef50_A0A1M3KV09	Bacteria
UniRef50_A0A1M3KVC4	Bacteria
UniRef50_A0A1M3LLF7	Bacteria
UniRef50_A0A1M3LLW2	Bacteria
UniRef50_A0A1M3LR82	Bacteria
UniRef50_A0A1M3M2C9	Bacteria
UniRef50_A0A1M3M799	Bacteria
UniRef50_A0A1M3MCT7	Bacteria
UniRef50_A0A1M3MNW9	Bacteria
UniRef50_A0A1M3MQ88	Bacteria
UniRef50_A0A1M3MRR6	Bacteria
UniRef50_A0A1M3MT81	Bacteria
UniRef50_A0A1M3MWM1	Bacteria
UniRef50_A0A1M3NJ24	Bacteria
UniRef50_A0A1M3NUC8	Bacteria
UniRef50_A0A1M3PDV3	Bacteria
UniRef50_A0A1M3PFB5	Bacteria
UniRef50_A0A1M3PFK3	Bacteria
UniRef50_A0A1M3PTC3	Bacteria
UniRef50_A0A1M3PZ67	Bacteria
UniRef50_A0A1M3Q143	Bacteria
UniRef50_A0A1M3Q4W2	Bacteria
UniRef50_A0A1M3Q4W4	Bacteria
UniRef50_A0A1M3QV94	Bacteria
UniRef50_A0A1M4BKW8	Bacteria
UniRef50_A0A1M4DVK4	Bacteria
UniRef50_A0A1M4M4S0	Bacteria
UniRef50_A0A1M4M7K3	Bacteria
UniRef50_A0A1M4N7A1	Bacteria
UniRef50_A0A1M4NA95	Bacteria
UniRef50_A0A1M4PM82	Bacteria
UniRef50_A0A1M4SD44	Bacteria
UniRef50_A0A1M4SGT0	Bacteria
UniRef50_A0A1M4SMA0	Bacteria
UniRef50_A0A1M4TSI5	Bacteria
UniRef50_A0A1M4UFI7	Bacteria
UniRef50_A0A1M4UIC4	Bacteria
UniRef50_A0A1M4UM00	Bacteria
UniRef50_A0A1M4UTF3	Bacteria
UniRef50_A0A1M4UVZ4	Bacteria
UniRef50_A0A1M4V231	Bacteria
UniRef50_A0A1M4VAW5	Bacteria
UniRef50_A0A1M4VGF6	Bacteria
UniRef50_A0A1M4VGN2	Bacteria
UniRef50_A0A1M4VGT5	Bacteria
UniRef50_A0A1M4W8N6	Bacteria
UniRef50_A0A1M4WF99	Bacteria
UniRef50_A0A1M4X2Q8	Bacteria
UniRef50_A0A1M4X4Z3	Bacteria
UniRef50_A0A1M4XQQ2	Bacteria
UniRef50_A0A1M4XTI4	Bacteria
UniRef50_A0A1M4XWA5	Bacteria
UniRef50_A0A1M4Y0I9	Bacteria
UniRef50_A0A1M4YBH1	Bacteria
UniRef50_A0A1M4YJD5	Bacteria
UniRef50_A0A1M4YZS2	Bacteria
UniRef50_A0A1M4Z8P0	Bacteria
UniRef50_A0A1M4ZBG6	Bacteria
UniRef50_A0A1M4ZH78	Bacteria
UniRef50_A0A1M4ZQ00	Bacteria
UniRef50_A0A1M4ZX30	Bacteria
UniRef50_A0A1M5A024	Bacteria
UniRef50_A0A1M5ACJ7	Bacteria
UniRef50_A0A1M5AFF4	Bacteria
UniRef50_A0A1M5AMQ8	Bacteria
UniRef50_A0A1M5AZ31	Bacteria
UniRef50_A0A1M5B6G4	Bacteria
UniRef50_A0A1M5B9J2	Bacteria
UniRef50_A0A1M5BCV2	Bacteria
UniRef50_A0A1M5BN19	Bacteria
UniRef50_A0A1M5BNW2	Bacteria
UniRef50_A0A1M5BX48	Bacteria
UniRef50_A0A1M5C896	Bacteria
UniRef50_A0A1M5CGA7	Bacteria
UniRef50_A0A1M5CH75	Bacteria
UniRef50_A0A1M5CPN0	Bacteria
UniRef50_A0A1M5D1H0	Bacteria
UniRef50_A0A1M5D287	Bacteria
UniRef50_A0A1M5D460	Bacteria
UniRef50_A0A1M5D7B1	Bacteria
UniRef50_A0A1M5D8N7	Bacteria
UniRef50_A0A1M5DAW0	Bacteria
UniRef50_A0A1M5DLM3	Bacteria
UniRef50_A0A1M5DM46	Bacteria
UniRef50_A0A1M5DVC6	Bacteria
UniRef50_A0A1M5DWP8	Bacteria
UniRef50_A0A1M5DWS8	Bacteria
UniRef50_A0A1M5DXH8	Bacteria
UniRef50_A0A1M5DZI1	Bacteria
UniRef50_A0A1M5DZT2	Bacteria
UniRef50_A0A1M5E2B5	Bacteria
UniRef50_A0A1M5E5B0	Bacteria
UniRef50_A0A1M5EBE0	Bacteria
UniRef50_A0A1M5ESZ2	Bacteria
UniRef50_A0A1M5EXA2	Bacteria
UniRef50_A0A1M5EY97	Bacteria
UniRef50_A0A1M5F0C4	Bacteria
UniRef50_A0A1M5FEA9	Bacteria
UniRef50_A0A1M5FGS3	Bacteria
UniRef50_A0A1M5G461	Bacteria
UniRef50_A0A1M5HD02	Bacteria
UniRef50_A0A1M5HXI8	Bacteria
UniRef50_A0A1M5HYA0	Bacteria
UniRef50_A0A1M5I447	Bacteria
UniRef50_A0A1M5IH71	Bacteria
UniRef50_A0A1M5IHC9	Bacteria
