UP_id	tax_group
UniRef50_A0A3P9K8A7	Eukaryota
UniRef50_A0A3P9KK57	Eukaryota
UniRef50_A0A3P9LG27	Eukaryota
UniRef50_A0A3P9LMD0	Eukaryota
UniRef50_A0A3P9LNA4	Eukaryota
UniRef50_A0A3P9LSE5	Eukaryota
UniRef50_A0A3P9LTA4	Eukaryota
UniRef50_A0A3P9MC20	Eukaryota
UniRef50_A0A3P9P7F0	Eukaryota
UniRef50_A0A3P9Q2K0	Eukaryota
UniRef50_A0A3Q0G0M9	Eukaryota
UniRef50_A0A3Q0J5B8	Eukaryota
UniRef50_A0A3Q0J6A6	Eukaryota
UniRef50_A0A3Q0JL40	Eukaryota
UniRef50_A0A3Q1ARL8	Eukaryota
UniRef50_A0A3Q1AV68	Eukaryota
UniRef50_A0A3Q1CL50	Eukaryota
UniRef50_A0A3Q1FXT8	Eukaryota
UniRef50_A0A3Q1IWD5	Eukaryota
UniRef50_A0A3Q1IYE4	Eukaryota
UniRef50_A0A3Q1J011	Eukaryota
UniRef50_A0A3Q1KF35	Eukaryota
UniRef50_A0A3Q1MNM0	Eukaryota
UniRef50_A0A3Q1NEU9	Eukaryota
UniRef50_A0A3Q2E2B6	Eukaryota
UniRef50_A0A3Q2EGN4	Eukaryota
UniRef50_A0A3Q2GZ64	Eukaryota
UniRef50_A0A3Q2HPG9	Eukaryota
UniRef50_A0A3Q2HZ31	Eukaryota
UniRef50_A0A3Q2TV64	Eukaryota
UniRef50_A0A3Q2UBJ4	Eukaryota
UniRef50_A0A3Q2UPB5	Eukaryota
UniRef50_A0A3Q2YFU0	Eukaryota
UniRef50_A0A3Q3A3P0	Eukaryota
UniRef50_A0A3Q3AGW5	Eukaryota
UniRef50_A0A3Q3AJP1	Eukaryota
UniRef50_A0A3Q3APK0	Eukaryota
UniRef50_A0A3Q3AWC1	Eukaryota
UniRef50_A0A3Q3B2B5	Eukaryota
UniRef50_A0A3Q3B730	Eukaryota
UniRef50_A0A3Q3EIR7	Eukaryota
UniRef50_A0A3Q3EKM8	Eukaryota
UniRef50_A0A3Q3ES68	Eukaryota
UniRef50_A0A3Q3F534	Eukaryota
UniRef50_A0A3Q3FBG7	Eukaryota
UniRef50_A0A3Q3FD04	Eukaryota
UniRef50_A0A3Q3FD27	Eukaryota
UniRef50_A0A3Q3FEC2	Eukaryota
UniRef50_A0A3Q3FKN4	Eukaryota
UniRef50_A0A3Q3G265	Eukaryota
UniRef50_A0A3Q3G2Z3	Eukaryota
UniRef50_A0A3Q3G3B0	Eukaryota
UniRef50_A0A3Q3G5F8	Eukaryota
UniRef50_A0A3Q3GCK5	Eukaryota
UniRef50_A0A3Q3M0S6	Eukaryota
