UP_id	tax_group
UniRef50_A0A1F5SHB6	Bacteria
UniRef50_A0A1F5SIJ5	Bacteria
UniRef50_A0A1F5SIJ8	Bacteria
UniRef50_A0A1F5SWY0	Bacteria
UniRef50_A0A1F5T0W9	Bacteria
UniRef50_A0A1F5TMU5	Bacteria
UniRef50_A0A1F5TQC3	Bacteria
UniRef50_A0A1F5TRW7	Bacteria
UniRef50_A0A1F5TRY5	Bacteria
UniRef50_A0A1F5U133	Bacteria
UniRef50_A0A1F5U788	Bacteria
UniRef50_A0A1F5U7A1	Bacteria
UniRef50_A0A1F5UL79	Bacteria
UniRef50_A0A1F5UNP2	Bacteria
UniRef50_A0A1F5UQ15	Bacteria
UniRef50_A0A1F5URQ2	Bacteria
UniRef50_A0A1F5USU5	Bacteria
UniRef50_A0A1F5UWA8	Bacteria
UniRef50_A0A1F5UYA7	Bacteria
UniRef50_A0A1F5UZW1	Bacteria
UniRef50_A0A1F5VJE2	Bacteria
UniRef50_A0A1F5WNM6	Bacteria
UniRef50_A0A1F5XHD4	Bacteria
UniRef50_A0A1F5XI09	Bacteria
UniRef50_A0A1F5XYI7	Bacteria
UniRef50_A0A1F5XYU2	Bacteria
UniRef50_A0A1F5YBW4	Bacteria
UniRef50_A0A1F5YPW8	Bacteria
UniRef50_A0A1F5YRP1	Bacteria
UniRef50_A0A1F5YTE4	Bacteria
UniRef50_A0A1F5YVL1	Bacteria
UniRef50_A0A1F5Z0E4	Bacteria
UniRef50_A0A1F5Z340	Bacteria
UniRef50_A0A1F5Z930	Bacteria
UniRef50_A0A1F6A696	Bacteria
UniRef50_A0A1F6B2L2	Bacteria
UniRef50_A0A1F6BVR7	Bacteria
UniRef50_A0A1F6BYR7	Bacteria
UniRef50_A0A1F6C4I9	Bacteria
UniRef50_A0A1F6C4W5	Bacteria
UniRef50_A0A1F6C6K9	Bacteria
UniRef50_A0A1F6CAN4	Bacteria
UniRef50_A0A1F6CK54	Bacteria
UniRef50_A0A1F6CMY5	Bacteria
UniRef50_A0A1F6CPH8	Bacteria
UniRef50_A0A1F6CRI0	Bacteria
UniRef50_A0A1F6D3V4	Bacteria
UniRef50_A0A1F6DCX1	Bacteria
UniRef50_A0A1F6DD12	Bacteria
UniRef50_A0A1F6DDF8	Bacteria
UniRef50_A0A1F6DKH4	Bacteria
UniRef50_A0A1F6DL45	Bacteria
UniRef50_A0A1F6DZK4	Bacteria
UniRef50_A0A1F6EAQ3	Bacteria
UniRef50_A0A1F6EF47	Bacteria
UniRef50_A0A1F6EJP2	Bacteria
UniRef50_A0A1F6EX69	Bacteria
UniRef50_A0A1F6F3J5	Bacteria
UniRef50_A0A1F6FG76	Bacteria
UniRef50_A0A1F6FGP1	Bacteria
UniRef50_A0A1F6FHA2	Bacteria
UniRef50_A0A1F6FMY7	Bacteria
UniRef50_A0A1F6FYS1	Bacteria
UniRef50_A0A1F6G5U0	Bacteria
UniRef50_A0A1F6G6U7	Bacteria
UniRef50_A0A1F6G9M8	Bacteria
UniRef50_A0A1F6GD98	Bacteria
UniRef50_A0A1F6GMZ0	Bacteria
UniRef50_A0A1F6GPK3	Bacteria
UniRef50_A0A1F6GQ40	Bacteria
UniRef50_A0A1F6GSS2	Bacteria
UniRef50_A0A1F6GZ45	Bacteria
UniRef50_A0A1F6H1W3	Bacteria
UniRef50_A0A1F6H3B9	Bacteria
UniRef50_A0A1F6H6F1	Bacteria
UniRef50_A0A1F6HAM1	Bacteria
UniRef50_A0A1F6HMK6	Bacteria
UniRef50_A0A1F6HNB2	Bacteria
UniRef50_A0A1F6I6F0	Bacteria
UniRef50_A0A1F6I7A6	Bacteria
UniRef50_A0A1F6IVC4	Bacteria
UniRef50_A0A1F6IVI8	Bacteria
UniRef50_A0A1F6JKG3	Bacteria
UniRef50_A0A1F6JTW6	Bacteria
UniRef50_A0A1F6JWY3	Bacteria
UniRef50_A0A1F6K5Q8	Bacteria
UniRef50_A0A1F6K6U3	Bacteria
UniRef50_A0A1F6KLE4	Bacteria
UniRef50_A0A1F6KVS7	Bacteria
UniRef50_A0A1F6LG84	Bacteria
UniRef50_A0A1F6LIZ6	Bacteria
UniRef50_A0A1F6LJ05	Bacteria
UniRef50_A0A1F6LJ41	Bacteria
UniRef50_A0A1F6LK96	Bacteria
UniRef50_A0A1F6LLR8	Bacteria
UniRef50_A0A1F6LST8	Bacteria
UniRef50_A0A1F6LT91	Bacteria
UniRef50_A0A1F6M3P3	Bacteria
UniRef50_A0A1F6M807	Bacteria
UniRef50_A0A1F6M8N2	Bacteria
UniRef50_A0A1F6ME19	Bacteria
UniRef50_A0A1F6N386	Bacteria
UniRef50_A0A1F6NVG7	Bacteria
UniRef50_A0A1F6NXR5	Bacteria
UniRef50_A0A1F6NYN2	Bacteria
UniRef50_A0A1F6PSI3	Bacteria
UniRef50_A0A1F6PU73	Bacteria
UniRef50_A0A1F6PUQ3	Bacteria
UniRef50_A0A1F6PWJ1	Bacteria
UniRef50_A0A1F6PWV3	Bacteria
UniRef50_A0A1F6PX80	Bacteria
UniRef50_A0A1F6Q0T1	Bacteria
UniRef50_A0A1F6Q5X5	Bacteria
UniRef50_A0A1F6QC65	Bacteria
UniRef50_A0A1F6QFU6	Bacteria
UniRef50_A0A1F6QLC9	Bacteria
UniRef50_A0A1F6QNJ3	Bacteria
UniRef50_A0A1F6QR21	Bacteria
UniRef50_A0A1F6RAI9	Bacteria
UniRef50_A0A1F6RCE3	Bacteria
UniRef50_A0A1F6RJG8	Bacteria
UniRef50_A0A1F6RKU5	Bacteria
UniRef50_A0A1F6RV91	Bacteria
UniRef50_A0A1F6S610	Bacteria
UniRef50_A0A1F6S7N2	Bacteria
UniRef50_A0A1F6SC58	Bacteria
UniRef50_A0A1F6SCP5	Bacteria
UniRef50_A0A1F6SE33	Bacteria
UniRef50_A0A1F6SSR1	Bacteria
UniRef50_A0A1F6TDW6	Bacteria
UniRef50_A0A1F6TP71	Bacteria
UniRef50_A0A1F6V245	Bacteria
UniRef50_A0A1F6V278	Bacteria
UniRef50_A0A1F6V6K4	Bacteria
UniRef50_A0A1F6W1W7	Bacteria
UniRef50_A0A1F6W1Y7	Bacteria
UniRef50_A0A1F6W572	Bacteria
UniRef50_A0A1F6W7X5	Bacteria
UniRef50_A0A1F6WQK4	Bacteria
UniRef50_A0A1F6WQP8	Bacteria
UniRef50_A0A1F6WV19	Bacteria
UniRef50_A0A1F6WV28	Bacteria
UniRef50_A0A1F6WVT7	Bacteria
UniRef50_A0A1F6WXH9	Bacteria
UniRef50_A0A1F6X8S3	Bacteria
UniRef50_A0A1F6YR90	Bacteria
UniRef50_A0A1F6YW53	Bacteria
UniRef50_A0A1F6YX22	Bacteria
UniRef50_A0A1F6YX32	Bacteria
UniRef50_A0A1F6Z1C5	Archaea
UniRef50_A0A1F6ZB97	Archaea
UniRef50_A0A1F6ZDM6	Archaea
UniRef50_A0A1F7A928	Bacteria
UniRef50_A0A1F7A9H9	Bacteria
UniRef50_A0A1F7AWR3	Bacteria
UniRef50_A0A1F7B3S9	Bacteria
UniRef50_A0A1F7BDZ5	Bacteria
UniRef50_A0A1F7BGD9	Bacteria
UniRef50_A0A1F7BGN7	Bacteria
UniRef50_A0A1F7BM67	Bacteria
UniRef50_A0A1F7BRK8	Bacteria
UniRef50_A0A1F7BVC7	Bacteria
UniRef50_A0A1F7CZY5	Bacteria
UniRef50_A0A1F7D0M9	Bacteria
UniRef50_A0A1F7D8N5	Bacteria
UniRef50_A0A1F7F8F2	Bacteria
UniRef50_A0A1F7F8K4	Bacteria
UniRef50_A0A1F7F974	Bacteria
UniRef50_A0A1F7FDU0	Bacteria
UniRef50_A0A1F7FI72	Bacteria
UniRef50_A0A1F7FJ50	Bacteria
UniRef50_A0A1F7FJU1	Bacteria
UniRef50_A0A1F7FJV1	Bacteria
UniRef50_A0A1F7FLP6	Bacteria
UniRef50_A0A1F7GXV7	Bacteria
UniRef50_A0A1F7GYK9	Bacteria
UniRef50_A0A1F7H0K1	Bacteria
UniRef50_A0A1F7HIE7	Bacteria
UniRef50_A0A1F7HWN0	Bacteria
UniRef50_A0A1F7IYP0	Bacteria
UniRef50_A0A1F7J4W8	Bacteria
UniRef50_A0A1F7JAG2	Bacteria
UniRef50_A0A1F7JH97	Bacteria
UniRef50_A0A1F7JHB7	Bacteria
UniRef50_A0A1F7JNI7	Bacteria
UniRef50_A0A1F7JNN7	Bacteria
UniRef50_A0A1F7K9R0	Bacteria
UniRef50_A0A1F7L4W0	Bacteria
UniRef50_A0A1F7L7M4	Bacteria
UniRef50_A0A1F7LH11	Bacteria
UniRef50_A0A1F7LM82	Bacteria
UniRef50_A0A1F7LPA5	Bacteria
UniRef50_A0A1F7LPB4	Bacteria
UniRef50_A0A1F7LSY9	Bacteria
UniRef50_A0A1F7M6J6	Bacteria
UniRef50_A0A1F7PG09	Bacteria
UniRef50_A0A1F7PG30	Bacteria
UniRef50_A0A1F7PMT5	Bacteria
UniRef50_A0A1F7PVE4	Bacteria
UniRef50_A0A1F7QYN1	Bacteria
UniRef50_A0A1F7R2B8	Bacteria
UniRef50_A0A1F7R7E3	Bacteria
UniRef50_A0A1F7RAC8	Bacteria
UniRef50_A0A1F7RB16	Bacteria
UniRef50_A0A1F7RFE8	Bacteria
UniRef50_A0A1F7RT73	Bacteria
UniRef50_A0A1F7RY30	Bacteria
UniRef50_A0A1F7RYS4	Bacteria
UniRef50_A0A1F7RYU7	Bacteria
UniRef50_A0A1F7RZM8	Bacteria
UniRef50_A0A1F7S0H8	Bacteria
UniRef50_A0A1F7S209	Bacteria
UniRef50_A0A1F7S219	Bacteria
UniRef50_A0A1F7S224	Bacteria
UniRef50_A0A1F7SAZ6	Bacteria
UniRef50_A0A1F7SGC3	Bacteria
UniRef50_A0A1F7SK81	Bacteria
UniRef50_A0A1F7SYE2	Bacteria
UniRef50_A0A1F7T863	Bacteria
UniRef50_A0A1F7T8Z3	Bacteria
UniRef50_A0A1F7TMB7	Bacteria
UniRef50_A0A1F7TNP3	Bacteria
UniRef50_A0A1F7TTJ6	Bacteria
UniRef50_A0A1F7U5S8	Bacteria
UniRef50_A0A1F7U6K0	Bacteria
UniRef50_A0A1F7UTY5	Bacteria
UniRef50_A0A1F7UU87	Bacteria
UniRef50_A0A1F7UYI2	Bacteria
UniRef50_A0A1F7V840	Bacteria
UniRef50_A0A1F7V8I2	Bacteria
UniRef50_A0A1F7V9S3	Bacteria
UniRef50_A0A1F7VCL3	Bacteria
UniRef50_A0A1F7VCM8	Bacteria
UniRef50_A0A1F7WB94	Bacteria
UniRef50_A0A1F7WFT2	Archaea
UniRef50_A0A1F7WGD4	Bacteria
UniRef50_A0A1F7WS92	Bacteria
UniRef50_A0A1F7WSL0	Bacteria
UniRef50_A0A1F7WTS1	Bacteria
UniRef50_A0A1F7WVM3	Bacteria
UniRef50_A0A1F7WYV3	Bacteria
UniRef50_A0A1F7X0B6	Bacteria
UniRef50_A0A1F7X0E7	Bacteria
UniRef50_A0A1F7X1P1	Bacteria
UniRef50_A0A1F7X2C8	Bacteria
UniRef50_A0A1F7X2D4	Bacteria
UniRef50_A0A1F7X2E4	Bacteria
UniRef50_A0A1F7X2F7	Bacteria
UniRef50_A0A1F7X2R5	Bacteria
UniRef50_A0A1F7X3C0	Bacteria
UniRef50_A0A1F7X3K8	Bacteria
UniRef50_A0A1F7X3M6	Bacteria
UniRef50_A0A1F7X4K3	Bacteria
