UP_id	tax_group
UniRef50_A0A2E8GWH9	Bacteria
UniRef50_A0A2E8H136	Bacteria
UniRef50_A0A2E8I6R1	Bacteria
UniRef50_A0A2E8IVV7	Bacteria
UniRef50_A0A2E8K2S9	Bacteria
UniRef50_A0A2E8K4I3	Bacteria
UniRef50_A0A2E8M3Z0	Bacteria
UniRef50_A0A2E8M6D8	Bacteria
UniRef50_A0A2E8NTN7	Archaea
UniRef50_A0A2E8NUI6	Archaea
UniRef50_A0A2E8NVX3	Archaea
UniRef50_A0A2E8NW93	Archaea
UniRef50_A0A2E8NWU1	Archaea
UniRef50_A0A2E8NX99	Archaea
UniRef50_A0A2E8Q1T4	Bacteria
UniRef50_A0A2E8R0A5	Bacteria
UniRef50_A0A2E8RIL6	Bacteria
UniRef50_A0A2E8RJF4	Bacteria
UniRef50_A0A2E8RJT8	Bacteria
UniRef50_A0A2E8SD18	Bacteria
UniRef50_A0A2E8SRW4	Bacteria
UniRef50_A0A2E8T024	Bacteria
UniRef50_A0A2E8T7R8	Bacteria
UniRef50_A0A2E8UDX9	Bacteria
UniRef50_A0A2E8UEB5	Bacteria
UniRef50_A0A2E8UGX9	Bacteria
UniRef50_A0A2E8UL18	Bacteria
UniRef50_A0A2E8V5J3	Archaea
UniRef50_A0A2E8WQM1	Bacteria
UniRef50_A0A2E8WS39	Bacteria
UniRef50_A0A2E8WSQ9	Bacteria
UniRef50_A0A2E8X9B6	Bacteria
UniRef50_A0A2E8XSP0	Bacteria
UniRef50_A0A2E8Y7V0	Bacteria
UniRef50_A0A2E9ACA8	Bacteria
UniRef50_A0A2E9AF04	Bacteria
UniRef50_A0A2E9ASH6	Archaea
UniRef50_A0A2E9AZT4	Bacteria
UniRef50_A0A2E9D574	Bacteria
UniRef50_A0A2E9D5D6	Bacteria
UniRef50_A0A2E9DCC9	Bacteria
UniRef50_A0A2E9ETC8	Bacteria
UniRef50_A0A2E9ETD1	Bacteria
UniRef50_A0A2E9EVW3	Bacteria
UniRef50_A0A2E9EZI2	Bacteria
UniRef50_A0A2E9FEB7	Bacteria
UniRef50_A0A2E9FIA3	Bacteria
UniRef50_A0A2E9FIJ1	Bacteria
UniRef50_A0A2E9GAY7	Bacteria
UniRef50_A0A2E9GMW1	Bacteria
UniRef50_A0A2E9HAT0	Bacteria
UniRef50_A0A2E9I7D4	Bacteria
UniRef50_A0A2E9IIB4	Archaea
UniRef50_A0A2E9IKF7	Archaea
UniRef50_A0A2E9IKP5	Archaea
UniRef50_A0A2E9IVT9	Bacteria
UniRef50_A0A2E9JG00	Bacteria
UniRef50_A0A2E9JHY9	Bacteria
UniRef50_A0A2E9KWC4	Bacteria
UniRef50_A0A2E9L783	Archaea
UniRef50_A0A2E9LG42	Bacteria
UniRef50_A0A2E9LW47	Bacteria
UniRef50_A0A2E9M0P0	Bacteria
UniRef50_A0A2E9M4D2	Bacteria
UniRef50_A0A2E9N1T1	Bacteria
UniRef50_A0A2E9NBS3	Bacteria
UniRef50_A0A2E9NSV6	Bacteria
UniRef50_A0A2E9QJ89	Bacteria
UniRef50_A0A2E9QTK4	Bacteria
UniRef50_A0A2E9QVR4	Bacteria
UniRef50_A0A2E9QZT8	Bacteria
UniRef50_A0A2E9R826	Bacteria
UniRef50_A0A2E9SL91	Bacteria
UniRef50_A0A2E9TFV2	Bacteria
UniRef50_A0A2E9U015	Archaea
UniRef50_A0A2E9UF22	Bacteria
UniRef50_A0A2E9UI23	Bacteria
UniRef50_A0A2E9US08	Bacteria
UniRef50_A0A2E9UZ87	Bacteria
UniRef50_A0A2E9V8M2	Bacteria
UniRef50_A0A2E9V8Q2	Bacteria
UniRef50_A0A2E9VIX8	Bacteria
UniRef50_A0A2E9VIX9	Bacteria
UniRef50_A0A2E9VJB5	Bacteria
UniRef50_A0A2E9VMQ4	Bacteria
UniRef50_A0A2E9VWV1	Bacteria
UniRef50_A0A2E9WPH9	Bacteria
UniRef50_A0A2E9X764	Bacteria
UniRef50_A0A2E9X771	Bacteria
UniRef50_A0A2E9X9Y4	Bacteria
UniRef50_A0A2E9YL41	Bacteria
UniRef50_A0A2E9YUR1	Bacteria
UniRef50_A0A2E9YUV5	Bacteria
UniRef50_A0A2E9Z7Q7	Bacteria
UniRef50_A0A2E9Z8P4	Bacteria
UniRef50_A0A2E9ZCX2	Bacteria
UniRef50_A0A2F0AMU0	Bacteria
UniRef50_A0A2G0Q127	Bacteria
UniRef50_A0A2G1CRW2	Bacteria
UniRef50_A0A2G1VTC3	Bacteria
UniRef50_A0A2G1W0S1	Bacteria
UniRef50_A0A2G1W809	Bacteria
UniRef50_A0A2G1YI40	Bacteria
UniRef50_A0A2G1YID4	Bacteria
UniRef50_A0A2G2A236	Bacteria
UniRef50_A0A2G2A8L8	Bacteria
UniRef50_A0A2G2A8Y6	Bacteria
UniRef50_A0A2G2BGX8	Bacteria
UniRef50_A0A2G2BKP2	Bacteria
UniRef50_A0A2G2G358	Bacteria
UniRef50_A0A2G2G372	Bacteria
UniRef50_A0A2G2G3M5	Bacteria
UniRef50_A0A2G2G6V5	Bacteria
UniRef50_A0A2G2GAY5	Bacteria
UniRef50_A0A2G2GBN1	Bacteria
UniRef50_A0A2G2GCT9	Bacteria
UniRef50_A0A2G2I3X4	Bacteria
UniRef50_A0A2G2IAM7	Bacteria
UniRef50_A0A2G2ICL8	Bacteria
UniRef50_A0A2G2IWM8	Bacteria
UniRef50_A0A2G2J6S8	Bacteria
UniRef50_A0A2G2JLT4	Bacteria
UniRef50_A0A2G2JMS5	Bacteria
UniRef50_A0A2G2JV28	Bacteria
UniRef50_A0A2G2JVR2	Bacteria
UniRef50_A0A2G2JVU7	Bacteria
UniRef50_A0A2G2K024	Bacteria
UniRef50_A0A2G2K451	Bacteria
UniRef50_A0A2G2LGD8	Bacteria
UniRef50_A0A2G2LH73	Bacteria
UniRef50_A0A2G2LHD6	Bacteria
UniRef50_A0A2G2LHG9	Bacteria
UniRef50_A0A2G2LIJ6	Bacteria
UniRef50_A0A2G2M2V6	Bacteria
UniRef50_A0A2G2M5G8	Bacteria
UniRef50_A0A2G2MKQ6	Bacteria
UniRef50_A0A2G2MKQ9	Bacteria
UniRef50_A0A2G2MS13	Bacteria
UniRef50_A0A2G2MSN0	Bacteria
UniRef50_A0A2G2PMY6	Bacteria
UniRef50_A0A2G2PN10	Bacteria
UniRef50_A0A2G2PNF8	Bacteria
UniRef50_A0A2G2PNN4	Bacteria
UniRef50_A0A2G2PQE6	Bacteria
UniRef50_A0A2G2PX69	Bacteria
UniRef50_A0A2G2PXR2	Bacteria
UniRef50_A0A2G2QKU5	Bacteria
UniRef50_A0A2G2R5Z7	Bacteria
UniRef50_A0A2G2V0I9	Eukaryota
UniRef50_A0A2G2V1J4	Eukaryota
UniRef50_A0A2G2ZN24	Eukaryota
UniRef50_A0A2G4E591	Bacteria
UniRef50_A0A2G4FKA9	Bacteria
UniRef50_A0A2G4FM00	Bacteria
UniRef50_A0A2G4FNU1	Bacteria
UniRef50_A0A2G4FNU5	Bacteria
UniRef50_A0A2G4GRD1	Bacteria
UniRef50_A0A2G4GRQ0	Bacteria
UniRef50_A0A2G4GV27	Bacteria
UniRef50_A0A2G4GVT2	Bacteria
UniRef50_A0A2G4GWJ2	Bacteria
UniRef50_A0A2G4GWP8	Bacteria
UniRef50_A0A2G4GX78	Bacteria
UniRef50_A0A2G4GX89	Bacteria
UniRef50_A0A2G4GXZ4	Bacteria
UniRef50_A0A2G4H7U5	Bacteria
UniRef50_A0A2G4HEE9	Bacteria
UniRef50_A0A2G4IJS0	Bacteria
UniRef50_A0A2G4IWI1	Bacteria
UniRef50_A0A2G4U9E6	Bacteria
UniRef50_A0A2G4YRC4	Bacteria
UniRef50_A0A2G5FCM2	Bacteria
UniRef50_A0A2G5KIR4	Bacteria
UniRef50_A0A2G5L7T3	Bacteria
UniRef50_A0A2G5QLB3	Bacteria
UniRef50_A0A2G5UKG4	Eukaryota
UniRef50_A0A2G5V9I4	Eukaryota
UniRef50_A0A2G5VFW2	Eukaryota
UniRef50_A0A2G6BRX2	Bacteria
UniRef50_A0A2G6FW44	Bacteria
UniRef50_A0A2G6FZC5	Bacteria
UniRef50_A0A2G6GDS6	Bacteria
UniRef50_A0A2G6GGM0	Bacteria
UniRef50_A0A2G6GKB6	Bacteria
UniRef50_A0A2G6H979	Bacteria
UniRef50_A0A2G6HA86	Bacteria
UniRef50_A0A2G6HJ87	Bacteria
UniRef50_A0A2G6IRQ1	Bacteria
UniRef50_A0A2G6JC97	Bacteria
UniRef50_A0A2G6JWG1	Bacteria
UniRef50_A0A2G6NH82	Bacteria
UniRef50_A0A2G6NIF8	Bacteria
UniRef50_A0A2G6PJJ9	Bacteria
UniRef50_A0A2G6PKZ4	Bacteria
UniRef50_A0A2G6Q1C1	Bacteria
UniRef50_A0A2G6Q4P0	Bacteria
UniRef50_A0A2G6QZK1	Bacteria
UniRef50_A0A2G6R1Z0	Bacteria
UniRef50_A0A2G8EDT5	Bacteria
UniRef50_A0A2G8JUP8	Eukaryota
UniRef50_A0A2G8KA60	Eukaryota
UniRef50_A0A2G8KDU7	Eukaryota
UniRef50_A0A2G8KRX6	Eukaryota
UniRef50_A0A2G8KW31	Eukaryota
UniRef50_A0A2G8KXH7	Eukaryota
UniRef50_A0A2G8L6D9	Eukaryota
UniRef50_A0A2G8LDT6	Eukaryota
UniRef50_A0A2G8LG81	Eukaryota
UniRef50_A0A2G8LIZ2	Eukaryota
UniRef50_A0A2G8SFW2	Eukaryota
UniRef50_A0A2G9MM29	Archaea
UniRef50_A0A2G9NVZ5	Archaea
UniRef50_A0A2G9P179	Archaea
UniRef50_A0A2G9PRN6	Archaea
UniRef50_A0A2G9QA50	Eukaryota
UniRef50_A0A2G9QI41	Eukaryota
UniRef50_A0A2G9RQ16	Eukaryota
UniRef50_A0A2G9WZW9	Bacteria
UniRef50_A0A2G9YHF7	Bacteria
UniRef50_A0A2G9YHT6	Bacteria
UniRef50_A0A2G9YLV8	Bacteria
UniRef50_A0A2G9YRS7	Bacteria
UniRef50_A0A2G9ZYD5	Bacteria
UniRef50_A0A2H0B6A0	Bacteria
UniRef50_A0A2H0B701	Bacteria
UniRef50_A0A2H0C500	Bacteria
UniRef50_A0A2H0CR80	Bacteria
UniRef50_A0A2H0DAK6	Bacteria
UniRef50_A0A2H0DN54	Bacteria
UniRef50_A0A2H0FVN7	Bacteria
UniRef50_A0A2H0I9X2	Bacteria
UniRef50_A0A2H0IQ81	Bacteria
UniRef50_A0A2H0JVT8	Bacteria
UniRef50_A0A2H0K700	Bacteria
UniRef50_A0A2H0L7R9	Bacteria
UniRef50_A0A2H0LYW1	Bacteria
UniRef50_A0A2H0MHM7	Bacteria
UniRef50_A0A2H0MTP0	Bacteria
UniRef50_A0A2H0NCS2	Bacteria
UniRef50_A0A2H0QBH8	Bacteria
UniRef50_A0A2H0QBL7	Bacteria
UniRef50_A0A2H0R078	Bacteria
UniRef50_A0A2H0R9W3	Bacteria
UniRef50_A0A2H0R9Y9	Bacteria
UniRef50_A0A2H0RLG4	Bacteria
UniRef50_A0A2H0RSG2	Bacteria
UniRef50_A0A2H0RZ09	Bacteria
UniRef50_A0A2H0SPA1	Bacteria
UniRef50_A0A2H0VNX6	Bacteria
UniRef50_A0A2H0VRC1	Bacteria
UniRef50_A0A2H0VTU4	Bacteria
UniRef50_A0A2H0VYF6	Bacteria
UniRef50_A0A2H0WAF2	Bacteria
UniRef50_A0A2H0WUJ2	Bacteria
UniRef50_A0A2H0Z0M9	Bacteria
UniRef50_A0A2H1UJC0	Viruses
UniRef50_A0A2H2XW32	Bacteria
UniRef50_A0A2H2XWP0	Bacteria
UniRef50_A0A2H3D591	Eukaryota
UniRef50_A0A2H4MZ18	Viruses
UniRef50_A0A2H4N7L3	Viruses
UniRef50_A0A2H4P6W5	Viruses
UniRef50_A0A2H4PGW8	Viruses
UniRef50_A0A2H4PIW4	Viruses
UniRef50_A0A2H4YH06	Viruses
UniRef50_A0A2H5BMZ1	Viruses
UniRef50_A0A2H5BQB7	Viruses
UniRef50_A0A2H5BQC0	Viruses
UniRef50_A0A2H5DT77	Bacteria
UniRef50_A0A2H5EUB6	Bacteria
UniRef50_A0A2H5UXJ6	Archaea
UniRef50_A0A2H5W1W9	Bacteria
UniRef50_A0A2H5WA49	Bacteria
UniRef50_A0A2H5WKG3	Bacteria
