UP_id	tax_group
UniRef50_A0A198GH44	Bacteria
UniRef50_A0A198UQQ4	Bacteria
UniRef50_A0A198XEW8	Bacteria
UniRef50_A0A199XM15	Bacteria
UniRef50_A0A199XMU5	Bacteria
UniRef50_A0A199XN74	Bacteria
UniRef50_A0A199XNJ0	Bacteria
UniRef50_A0A199XNZ2	Bacteria
UniRef50_A0A199XP91	Bacteria
UniRef50_A0A199XPL2	Bacteria
UniRef50_A0A199XPX2	Bacteria
UniRef50_A0A199XQF0	Bacteria
UniRef50_A0A199XR48	Bacteria
UniRef50_A0A199XRD0	Bacteria
UniRef50_A0A199XRD8	Bacteria
UniRef50_A0A199XSC7	Bacteria
UniRef50_A0A199XSJ4	Bacteria
UniRef50_A0A199XSZ5	Bacteria
UniRef50_A0A199XTR6	Bacteria
UniRef50_A0A199XU41	Bacteria
UniRef50_A0A199XU97	Bacteria
UniRef50_A0A199XUI9	Bacteria
UniRef50_A0A199XVC6	Bacteria
UniRef50_A0A199XVE8	Bacteria
UniRef50_A0A199XVG1	Bacteria
UniRef50_A0A199YIE1	Bacteria
UniRef50_A0A199YL84	Bacteria
UniRef50_A0A1A0DIM8	Bacteria
UniRef50_A0A1A0GWJ9	Eukaryota
UniRef50_A0A1A0HBE2	Eukaryota
UniRef50_A0A1A0JPN6	Bacteria
UniRef50_A0A1A0K7W7	Bacteria
UniRef50_A0A1A0KCP1	Bacteria
UniRef50_A0A1A0Q6A0	Bacteria
UniRef50_A0A1A0UZ39	Bacteria
UniRef50_A0A1A0WYQ3	Bacteria
UniRef50_A0A1A0XFE3	Bacteria
UniRef50_A0A1A0XFG8	Bacteria
UniRef50_A0A1A1YK62	Bacteria
UniRef50_A0A1A2JFL1	Bacteria
UniRef50_A0A1A2KVT1	Bacteria
UniRef50_A0A1A2MYH5	Bacteria
UniRef50_A0A1A2RGZ8	Bacteria
UniRef50_A0A1A2Z504	Bacteria
UniRef50_A0A1A3FUQ5	Bacteria
UniRef50_A0A1A3HD84	Bacteria
UniRef50_A0A1A3KKJ5	Bacteria
UniRef50_A0A1A3PLY6	Bacteria
UniRef50_A0A1A5D9F8	Bacteria
UniRef50_A0A1A5DC28	Bacteria
UniRef50_A0A1A5QRJ1	Bacteria
UniRef50_A0A1A5RT87	Bacteria
UniRef50_A0A1A5RUY9	Bacteria
UniRef50_A0A1A5RXT6	Bacteria
UniRef50_A0A1A5RXW0	Bacteria
UniRef50_A0A1A5RYQ1	Bacteria
UniRef50_A0A1A5X5V4	Bacteria
UniRef50_A0A1A5YFH6	Bacteria
UniRef50_A0A1A6A3J9	Eukaryota
UniRef50_A0A1A6A6K9	Eukaryota
UniRef50_A0A1A6APS8	Bacteria
UniRef50_A0A1A6C044	Bacteria
UniRef50_A0A1A6C047	Bacteria
UniRef50_A0A1A6C3C8	Bacteria
UniRef50_A0A1A6C888	Bacteria
UniRef50_A0A1A6CEJ1	Bacteria
UniRef50_A0A1A6CEK6	Bacteria
UniRef50_A0A1A6DYQ4	Bacteria
UniRef50_A0A1A6FIU2	Bacteria
UniRef50_A0A1A6FM01	Bacteria
UniRef50_A0A1A6FW62	Eukaryota
UniRef50_A0A1A6G2R5	Eukaryota
UniRef50_A0A1A6GDI6	Eukaryota
UniRef50_A0A1A6GGE1	Eukaryota
UniRef50_A0A1A6GJ72	Eukaryota
UniRef50_A0A1A6GJL4	Eukaryota
UniRef50_A0A1A6GJV7	Eukaryota
UniRef50_A0A1A6GPK9	Eukaryota
UniRef50_A0A1A6GTT3	Eukaryota
UniRef50_A0A1A6GVE3	Eukaryota
UniRef50_A0A1A6H6A4	Eukaryota
UniRef50_A0A1A6HAX9	Eukaryota
UniRef50_A0A1A6HCX4	Eukaryota
UniRef50_A0A1A6HKH1	Eukaryota
UniRef50_A0A1A6HKK5	Eukaryota
UniRef50_A0A1A6HQJ0	Eukaryota
UniRef50_A0A1A6HZ07	Eukaryota
UniRef50_A0A1A6I082	Eukaryota
UniRef50_A0A1A6XNT7	Bacteria
UniRef50_A0A1A6Y5G8	Bacteria
UniRef50_A0A1A7BJJ4	Bacteria
UniRef50_A0A1A7C0X0	Bacteria
UniRef50_A0A1A7C7U5	Bacteria
UniRef50_A0A1A7KD45	Bacteria
UniRef50_A0A1A7KDB5	Bacteria
UniRef50_A0A1A7KKP0	Bacteria
UniRef50_A0A1A7KM63	Bacteria
UniRef50_A0A1A7KN12	Bacteria
UniRef50_A0A1A7P0P3	Bacteria
UniRef50_A0A1A7PCC3	Bacteria
UniRef50_A0A1A7PET2	Bacteria
UniRef50_A0A1A7PW35	Bacteria
UniRef50_A0A1A7Q739	Bacteria
UniRef50_A0A1A7Q7Q9	Bacteria
UniRef50_A0A1A7QGU8	Bacteria
UniRef50_A0A1A7W4F4	Eukaryota
UniRef50_A0A1A7WXV6	Eukaryota
UniRef50_A0A1A7XTM7	Eukaryota
UniRef50_A0A1A7ZB88	Eukaryota
UniRef50_A0A1A8A9P5	Eukaryota
UniRef50_A0A1A8BI16	Eukaryota
UniRef50_A0A1A8CFC3	Eukaryota
UniRef50_A0A1A8CGE4	Eukaryota
UniRef50_A0A1A8CHQ7	Eukaryota
UniRef50_A0A1A8CLC2	Eukaryota
UniRef50_A0A1A8CQD3	Eukaryota
UniRef50_A0A1A8DEP6	Eukaryota
UniRef50_A0A1A8ESD8	Eukaryota
UniRef50_A0A1A8F2U0	Eukaryota
UniRef50_A0A1A8FBJ8	Eukaryota
UniRef50_A0A1A8FGY8	Eukaryota
UniRef50_A0A1A8FVI7	Eukaryota
UniRef50_A0A1A8IB57	Eukaryota
UniRef50_A0A1A8IDZ7	Eukaryota
UniRef50_A0A1A8J7B8	Eukaryota
UniRef50_A0A1A8JDR4	Eukaryota
UniRef50_A0A1A8JSN9	Eukaryota
UniRef50_A0A1A8LBW2	Eukaryota
UniRef50_A0A1A8LKL4	Eukaryota
UniRef50_A0A1A8MD48	Eukaryota
UniRef50_A0A1A8PGN8	Eukaryota
UniRef50_A0A1A8SAM6	Eukaryota
UniRef50_A0A1A8T960	Bacteria
UniRef50_A0A1A8T9G3	Bacteria
UniRef50_A0A1A8TB28	Bacteria
UniRef50_A0A1A8TRZ9	Bacteria
UniRef50_A0A1A8VCP1	Eukaryota
UniRef50_A0A1A8VGP8	Eukaryota
UniRef50_A0A1A8VQ88	Eukaryota
UniRef50_A0A1A8W017	Eukaryota
UniRef50_A0A1A8WF88	Eukaryota
UniRef50_A0A1A8X6B9	Eukaryota
UniRef50_A0A1A8XH47	Bacteria
UniRef50_A0A1A8XS30	Bacteria
UniRef50_A0A1A8XVU9	Bacteria
UniRef50_A0A1A8XWF4	Bacteria
UniRef50_A0A1A8XWM4	Bacteria
UniRef50_A0A1A8XXQ6	Bacteria
UniRef50_A0A1A8XZB1	Bacteria
UniRef50_A0A1A8Y177	Bacteria
UniRef50_A0A1A8YRD3	Eukaryota
UniRef50_A0A1A8ZB53	Eukaryota
