UP_id	tax_group
UniRef50_A0A0F9GNX2	unclassified
UniRef50_A0A0F9GPR7	unclassified
UniRef50_A0A0F9GPW3	unclassified
UniRef50_A0A0F9GS57	unclassified
UniRef50_A0A0F9GUV2	unclassified
UniRef50_A0A0F9GVS7	unclassified
UniRef50_A0A0F9GWE2	unclassified
UniRef50_A0A0F9GWR7	unclassified
UniRef50_A0A0F9GY75	unclassified
UniRef50_A0A0F9GZ55	unclassified
UniRef50_A0A0F9GZ67	unclassified
UniRef50_A0A0F9H372	unclassified
UniRef50_A0A0F9H3V3	unclassified
UniRef50_A0A0F9H4M1	unclassified
UniRef50_A0A0F9HAR3	unclassified
UniRef50_A0A0F9HCE2	unclassified
UniRef50_A0A0F9HCZ8	unclassified
UniRef50_A0A0F9HDU5	unclassified
UniRef50_A0A0F9HE51	unclassified
UniRef50_A0A0F9HEI1	unclassified
UniRef50_A0A0F9HF25	unclassified
UniRef50_A0A0F9HF31	unclassified
UniRef50_A0A0F9HHW5	unclassified
UniRef50_A0A0F9HI17	unclassified
UniRef50_A0A0F9HIH8	unclassified
UniRef50_A0A0F9HJJ1	unclassified
UniRef50_A0A0F9HKR1	unclassified
UniRef50_A0A0F9HKS7	unclassified
UniRef50_A0A0F9HL95	unclassified
UniRef50_A0A0F9HLF9	unclassified
UniRef50_A0A0F9HLJ6	unclassified
UniRef50_A0A0F9HNJ9	unclassified
UniRef50_A0A0F9HPW5	unclassified
UniRef50_A0A0F9HQ40	unclassified
UniRef50_A0A0F9HQJ3	unclassified
UniRef50_A0A0F9HR81	unclassified
UniRef50_A0A0F9HSR1	unclassified
UniRef50_A0A0F9HSX0	unclassified
UniRef50_A0A0F9HT33	unclassified
UniRef50_A0A0F9HTT0	unclassified
UniRef50_A0A0F9HVF3	unclassified
UniRef50_A0A0F9HVY1	unclassified
UniRef50_A0A0F9HWP0	unclassified
UniRef50_A0A0F9HWY1	unclassified
UniRef50_A0A0F9HY96	unclassified
UniRef50_A0A0F9HZN6	unclassified
UniRef50_A0A0F9I1A2	unclassified
UniRef50_A0A0F9I1I1	unclassified
UniRef50_A0A0F9I4T4	unclassified
UniRef50_A0A0F9I606	unclassified
UniRef50_A0A0F9I6A0	unclassified
UniRef50_A0A0F9I7B9	unclassified
UniRef50_A0A0F9I7H5	unclassified
UniRef50_A0A0F9I7Z9	unclassified
UniRef50_A0A0F9I8B0	unclassified
UniRef50_A0A0F9I8H3	unclassified
UniRef50_A0A0F9I9K3	unclassified
UniRef50_A0A0F9IA24	unclassified
UniRef50_A0A0F9IA64	unclassified
UniRef50_A0A0F9ICA8	unclassified
UniRef50_A0A0F9IDB9	unclassified
UniRef50_A0A0F9IE88	unclassified
UniRef50_A0A0F9IF32	unclassified
UniRef50_A0A0F9IGX5	unclassified
UniRef50_A0A0F9IH40	unclassified
UniRef50_A0A0F9IHQ8	unclassified
UniRef50_A0A0F9IKC9	unclassified
UniRef50_A0A0F9IM17	unclassified
UniRef50_A0A0F9IM75	unclassified
UniRef50_A0A0F9IMF5	unclassified
UniRef50_A0A0F9IR77	unclassified
UniRef50_A0A0F9IR98	unclassified
UniRef50_A0A0F9IRM9	unclassified
UniRef50_A0A0F9ITM3	unclassified
UniRef50_A0A0F9IV47	unclassified
UniRef50_A0A0F9IXX0	unclassified
UniRef50_A0A0F9J097	unclassified
UniRef50_A0A0F9J0J0	unclassified
UniRef50_A0A0F9J1Y0	unclassified
UniRef50_A0A0F9J674	unclassified
UniRef50_A0A0F9J8G0	unclassified
UniRef50_A0A0F9J8Y0	unclassified
UniRef50_A0A0F9JA00	unclassified
UniRef50_A0A0F9JAW8	unclassified
UniRef50_A0A0F9JB83	unclassified
UniRef50_A0A0F9JBC8	unclassified
UniRef50_A0A0F9JC22	unclassified
UniRef50_A0A0F9JK73	unclassified
UniRef50_A0A0F9JL50	unclassified
UniRef50_A0A0F9JM95	unclassified
UniRef50_A0A0F9JMJ3	unclassified
UniRef50_A0A0F9JMK1	unclassified
UniRef50_A0A0F9JMT2	unclassified
UniRef50_A0A0F9JPA9	unclassified
UniRef50_A0A0F9JR45	unclassified
UniRef50_A0A0F9JS68	unclassified
UniRef50_A0A0F9JT01	unclassified
UniRef50_A0A0F9JTW3	unclassified
UniRef50_A0A0F9JUZ4	unclassified
UniRef50_A0A0F9JV75	unclassified
UniRef50_A0A0F9JWG3	unclassified
UniRef50_A0A0F9JWZ0	unclassified
UniRef50_A0A0F9JY41	unclassified
UniRef50_A0A0F9JYK8	unclassified
UniRef50_A0A0F9JYZ8	unclassified
UniRef50_A0A0F9K0I9	unclassified
UniRef50_A0A0F9K0Y8	unclassified
UniRef50_A0A0F9K1B2	unclassified
UniRef50_A0A0F9K1H6	unclassified
UniRef50_A0A0F9K1N5	unclassified
UniRef50_A0A0F9K2G8	unclassified
UniRef50_A0A0F9K2L4	unclassified
UniRef50_A0A0F9K388	unclassified
UniRef50_A0A0F9K4C7	unclassified
UniRef50_A0A0F9K4V9	unclassified
UniRef50_A0A0F9K523	unclassified
UniRef50_A0A0F9K5H9	unclassified
UniRef50_A0A0F9K8S2	unclassified
UniRef50_A0A0F9K972	unclassified
UniRef50_A0A0F9KAA8	unclassified
UniRef50_A0A0F9KAV0	unclassified
UniRef50_A0A0F9KBC5	unclassified
UniRef50_A0A0F9KCQ0	unclassified
UniRef50_A0A0F9KDT0	unclassified
UniRef50_A0A0F9KF26	unclassified
UniRef50_A0A0F9KG88	unclassified
UniRef50_A0A0F9KGN9	unclassified
UniRef50_A0A0F9KH54	unclassified
UniRef50_A0A0F9KH70	unclassified
UniRef50_A0A0F9KHA6	unclassified
UniRef50_A0A0F9KHC3	unclassified
UniRef50_A0A0F9KIU5	unclassified
UniRef50_A0A0F9KJ89	unclassified
UniRef50_A0A0F9KKN2	unclassified
UniRef50_A0A0F9KM28	unclassified
UniRef50_A0A0F9KM35	unclassified
UniRef50_A0A0F9KMG9	unclassified
UniRef50_A0A0F9KN77	unclassified
UniRef50_A0A0F9KPH0	unclassified
UniRef50_A0A0F9KQU0	unclassified
