UP_id	tax_group
UniRef50_A0A1V5D438	Bacteria
UniRef50_A0A1V5D5I8	Bacteria
UniRef50_A0A1V5D5J4	Bacteria
UniRef50_A0A1V5D5M6	Bacteria
UniRef50_A0A1V5D5U5	Bacteria
UniRef50_A0A1V5D6P5	Bacteria
UniRef50_A0A1V5D6U3	Bacteria
UniRef50_A0A1V5D7Y7	Bacteria
UniRef50_A0A1V5DEJ5	Bacteria
UniRef50_A0A1V5DEY4	Bacteria
UniRef50_A0A1V5DGQ2	Bacteria
UniRef50_A0A1V5DJH6	Bacteria
UniRef50_A0A1V5DK76	Bacteria
UniRef50_A0A1V5DK91	Bacteria
UniRef50_A0A1V5DNW7	Bacteria
UniRef50_A0A1V5DR87	Bacteria
UniRef50_A0A1V5DRS6	Bacteria
UniRef50_A0A1V5DSC4	Bacteria
UniRef50_A0A1V5DUF1	Bacteria
UniRef50_A0A1V5DY51	Bacteria
UniRef50_A0A1V5DZU3	Bacteria
UniRef50_A0A1V5E8H2	Bacteria
UniRef50_A0A1V5E8R0	Bacteria
UniRef50_A0A1V5EDA6	Bacteria
UniRef50_A0A1V5F1F8	Bacteria
UniRef50_A0A1V5F2P5	Bacteria
UniRef50_A0A1V5F453	Bacteria
UniRef50_A0A1V5F586	Bacteria
UniRef50_A0A1V5F772	Bacteria
UniRef50_A0A1V5F8Z4	Bacteria
UniRef50_A0A1V5F925	Bacteria
UniRef50_A0A1V5FAG2	Bacteria
UniRef50_A0A1V5FGK2	Bacteria
UniRef50_A0A1V5FI12	Bacteria
UniRef50_A0A1V5FP44	Bacteria
UniRef50_A0A1V5FSE4	Bacteria
UniRef50_A0A1V5FSG0	Bacteria
UniRef50_A0A1V5FU49	Bacteria
UniRef50_A0A1V5G2L5	Bacteria
UniRef50_A0A1V5G8E8	Bacteria
UniRef50_A0A1V5G908	Bacteria
UniRef50_A0A1V5G913	Bacteria
UniRef50_A0A1V5GBY3	Bacteria
UniRef50_A0A1V5GC98	Bacteria
UniRef50_A0A1V5GE28	Bacteria
UniRef50_A0A1V5GH39	Bacteria
UniRef50_A0A1V5GN52	Bacteria
UniRef50_A0A1V5GPI8	Bacteria
UniRef50_A0A1V5GS98	Bacteria
UniRef50_A0A1V5GWU3	Bacteria
UniRef50_A0A1V5GWV6	Bacteria
UniRef50_A0A1V5GX82	Bacteria
UniRef50_A0A1V5GXY8	Bacteria
UniRef50_A0A1V5GXY9	Bacteria
UniRef50_A0A1V5GY28	Bacteria
UniRef50_A0A1V5GYE4	Bacteria
UniRef50_A0A1V5GYR7	Bacteria
UniRef50_A0A1V5GZ30	Bacteria
UniRef50_A0A1V5H249	Bacteria
UniRef50_A0A1V5H607	Bacteria
UniRef50_A0A1V5HCW0	Bacteria
UniRef50_A0A1V5HE24	Bacteria
UniRef50_A0A1V5HFN1	Bacteria
UniRef50_A0A1V5HJT6	Bacteria
UniRef50_A0A1V5HK74	Bacteria
UniRef50_A0A1V5HLP0	Bacteria
UniRef50_A0A1V5HPX2	Bacteria
UniRef50_A0A1V5HQY0	Bacteria
UniRef50_A0A1V5HS17	Bacteria
UniRef50_A0A1V5HT05	Bacteria
UniRef50_A0A1V5HV36	Bacteria
UniRef50_A0A1V5HWB0	Bacteria
UniRef50_A0A1V5HWG7	Bacteria
UniRef50_A0A1V5HWH0	Bacteria
UniRef50_A0A1V5HXA4	Bacteria
UniRef50_A0A1V5I4A4	Bacteria
UniRef50_A0A1V5I6P4	Bacteria
UniRef50_A0A1V5I6T0	Bacteria
UniRef50_A0A1V5I8U2	Bacteria
UniRef50_A0A1V5I8W0	Bacteria
UniRef50_A0A1V5I9J7	Bacteria
UniRef50_A0A1V5IDV0	Archaea
UniRef50_A0A1V5IEG1	Bacteria
UniRef50_A0A1V5IER2	Bacteria
UniRef50_A0A1V5IGK1	Bacteria
UniRef50_A0A1V5IHP5	Bacteria
UniRef50_A0A1V5ISR1	Bacteria
UniRef50_A0A1V5IT53	Bacteria
UniRef50_A0A1V5ITU4	Bacteria
UniRef50_A0A1V5IU66	Bacteria
UniRef50_A0A1V5IUI0	Bacteria
UniRef50_A0A1V5IVS8	Bacteria
UniRef50_A0A1V5IW40	Bacteria
UniRef50_A0A1V5IWR7	Bacteria
UniRef50_A0A1V5IXF2	Bacteria
UniRef50_A0A1V5IY12	Bacteria
UniRef50_A0A1V5IY55	Bacteria
UniRef50_A0A1V5IY88	Bacteria
UniRef50_A0A1V5IYA4	Bacteria
UniRef50_A0A1V5IYB1	Bacteria
UniRef50_A0A1V5IYF8	Bacteria
UniRef50_A0A1V5IYR4	Bacteria
UniRef50_A0A1V5IYX8	Bacteria
UniRef50_A0A1V5IZ89	Bacteria
UniRef50_A0A1V5J016	Bacteria
UniRef50_A0A1V5J478	Bacteria
UniRef50_A0A1V5J7L6	Bacteria
UniRef50_A0A1V5J9B8	Bacteria
UniRef50_A0A1V5JCD1	Bacteria
UniRef50_A0A1V5JD99	Bacteria
UniRef50_A0A1V5JG52	Bacteria
UniRef50_A0A1V5JHP2	Bacteria
UniRef50_A0A1V5JMI1	Bacteria
UniRef50_A0A1V5JMQ9	Bacteria
UniRef50_A0A1V5JPE4	Bacteria
UniRef50_A0A1V5JPJ6	Bacteria
UniRef50_A0A1V5JQ63	Bacteria
UniRef50_A0A1V5JQC7	Bacteria
UniRef50_A0A1V5JQD9	Bacteria
UniRef50_A0A1V5JYB7	Bacteria
UniRef50_A0A1V5K6L5	Bacteria
UniRef50_A0A1V5KAN4	Bacteria
UniRef50_A0A1V5KB59	Bacteria
UniRef50_A0A1V5KBA3	Bacteria
UniRef50_A0A1V5KBB6	Bacteria
UniRef50_A0A1V5KBD7	Bacteria
UniRef50_A0A1V5KBN1	Bacteria
UniRef50_A0A1V5KBQ0	Bacteria
UniRef50_A0A1V5KBW6	Bacteria
UniRef50_A0A1V5KCI0	Bacteria
UniRef50_A0A1V5KD77	Bacteria
UniRef50_A0A1V5KED7	Bacteria
UniRef50_A0A1V5KG87	Bacteria
UniRef50_A0A1V5KHL6	Bacteria
UniRef50_A0A1V5KHR0	Bacteria
UniRef50_A0A1V5KM96	Bacteria
UniRef50_A0A1V5KN26	Bacteria
UniRef50_A0A1V5KR45	Bacteria
UniRef50_A0A1V5KU65	Bacteria
UniRef50_A0A1V5KVI2	Bacteria
UniRef50_A0A1V5KZU3	Bacteria
UniRef50_A0A1V5KZZ6	Bacteria
UniRef50_A0A1V5L3F4	Bacteria
UniRef50_A0A1V5L3K6	Bacteria
