UP_id	tax_group
UniRef50_A0A6F9XJH7	Bacteria
UniRef50_A0A6F9Z7L6	Bacteria
UniRef50_A0A6G0HCQ1	Eukaryota
UniRef50_A0A6G0HD15	Eukaryota
UniRef50_A0A6G0HHM6	Eukaryota
UniRef50_A0A6G0HUC3	Eukaryota
UniRef50_A0A6G0I389	Eukaryota
UniRef50_A0A6G0I4U7	Eukaryota
UniRef50_A0A6G0I4X1	Eukaryota
UniRef50_A0A6G0IFR0	Eukaryota
UniRef50_A0A6G0IGE3	Eukaryota
UniRef50_A0A6G0IMX6	Eukaryota
UniRef50_A0A6G0J4R8	Eukaryota
UniRef50_A0A6G0J8B1	Eukaryota
UniRef50_A0A6G0SB16	Eukaryota
UniRef50_A0A6G0T1R5	Eukaryota
UniRef50_A0A6G0TUY0	Eukaryota
UniRef50_A0A6G0U0Q7	Eukaryota
UniRef50_A0A6G0UF10	Eukaryota
UniRef50_A0A6G0VUN6	Eukaryota
UniRef50_A0A6G0WYT2	Eukaryota
UniRef50_A0A6G0XKH7	Eukaryota
UniRef50_A0A6G0YEZ3	Eukaryota
UniRef50_A0A6G0ZYR3	Bacteria
UniRef50_A0A6G1A5D3	Eukaryota
UniRef50_A0A6G1AC72	Eukaryota
UniRef50_A0A6G1ADG5	Eukaryota
UniRef50_A0A6G1AIA1	Eukaryota
UniRef50_A0A6G1AIF3	Eukaryota
UniRef50_A0A6G1AK93	Eukaryota
UniRef50_A0A6G1AT69	Eukaryota
UniRef50_A0A6G1BCR9	Eukaryota
UniRef50_A0A6G1BIV9	Eukaryota
UniRef50_A0A6G1G1R1	Eukaryota
UniRef50_A0A6G1P2J9	Eukaryota
UniRef50_A0A6G1PCS9	Eukaryota
UniRef50_A0A6G1PMF2	Eukaryota
UniRef50_A0A6G1QPE2	Eukaryota
UniRef50_A0A6G1R7A0	Eukaryota
UniRef50_A0A6G1R8N6	Eukaryota
UniRef50_A0A6G1RRR3	Eukaryota
UniRef50_A0A6G1RWA0	Eukaryota
UniRef50_A0A6G1RZ30	Eukaryota
UniRef50_A0A6G1SIA0	Eukaryota
UniRef50_A0A6G1SPT4	Eukaryota
UniRef50_A0A6G1W909	Bacteria
UniRef50_A0A6G1X7X9	Bacteria
UniRef50_A0A6G1YPC7	Archaea
UniRef50_A0A6G1YX38	Archaea
UniRef50_A0A6G2BDE6	Bacteria
UniRef50_A0A6G2DBW3	Bacteria
UniRef50_A0A6G2DMU1	Bacteria
UniRef50_A0A6G2DXC9	Bacteria
UniRef50_A0A6G2FVW5	Archaea
UniRef50_A0A6G2ITE8	Bacteria
UniRef50_A0A6G2KCW7	Archaea
UniRef50_A0A6G2KMN1	Bacteria
UniRef50_A0A6G3A607	Bacteria
UniRef50_A0A6G3LED8	Archaea
UniRef50_A0A6G3MFZ0	Eukaryota
UniRef50_A0A6G3MIE5	Eukaryota
UniRef50_A0A6G3MLZ3	Eukaryota
UniRef50_A0A6G3YV62	Bacteria
UniRef50_A0A6G3YZ17	Bacteria
UniRef50_A0A6G3Z4U5	Bacteria
UniRef50_A0A6G3Z4W4	Bacteria
UniRef50_A0A6G3Z5Y6	Bacteria
UniRef50_A0A6G3Z851	Bacteria
UniRef50_A0A6G3ZAP6	Bacteria
UniRef50_A0A6G4UAV6	Bacteria
UniRef50_A0A6G4ZSX9	Bacteria
UniRef50_A0A6G4ZSY8	Bacteria
UniRef50_A0A6G5A909	Eukaryota
UniRef50_A0A6G5AC83	Eukaryota
UniRef50_A0A6G5R4R1	Bacteria
UniRef50_A0A6G5XX26	Viruses
UniRef50_A0A6G5Y6F4	Viruses
UniRef50_A0A6G5Y9Z7	Viruses
UniRef50_A0A6G5YA21	Viruses
UniRef50_A0A6G5YA29	Viruses
UniRef50_A0A6G5YAE8	Viruses
UniRef50_A0A6G5YAR4	Viruses
UniRef50_A0A6G5YAU4	Viruses
UniRef50_A0A6G5YB70	Viruses
UniRef50_A0A6G5YCI0	Viruses
UniRef50_A0A6G5YEA3	Viruses
UniRef50_A0A6G5YGH8	Viruses
UniRef50_A0A6G5YI02	Viruses
UniRef50_A0A6G5YIJ6	Viruses
UniRef50_A0A6G5YJ49	Viruses
UniRef50_A0A6G5YJ95	Viruses
UniRef50_A0A6G5YKE1	Viruses
UniRef50_A0A6G5YLX2	Viruses
UniRef50_A0A6G6IY60	Bacteria
UniRef50_A0A6G6JY46	Bacteria
UniRef50_A0A6G6K386	Bacteria
UniRef50_A0A6G6K5W2	Bacteria
UniRef50_A0A6G6K6D7	Bacteria
UniRef50_A0A6G6SKZ1	Bacteria
UniRef50_A0A6G6WS93	Bacteria
UniRef50_A0A6G6WWA6	Bacteria
UniRef50_A0A6G6WWC7	Bacteria
UniRef50_A0A6G6WWD4	Bacteria
UniRef50_A0A6G6WWN1	Bacteria
UniRef50_A0A6G6WXW3	Bacteria
UniRef50_A0A6G6WZA4	Bacteria
UniRef50_A0A6G6X8Z8	Bacteria
UniRef50_A0A6G6XH72	Viruses
UniRef50_A0A6G6XJ13	Viruses
UniRef50_A0A6G6XJU9	Viruses
UniRef50_A0A6G6XKQ7	Viruses
UniRef50_A0A6G6XMR4	Viruses
UniRef50_A0A6G6XNJ7	Viruses
UniRef50_A0A6G6XP34	Viruses
UniRef50_A0A6G6XPL7	Viruses
UniRef50_A0A6G6XPW7	Viruses
UniRef50_A0A6G6XTY5	Viruses
UniRef50_A0A6G6XU73	Viruses
UniRef50_A0A6G6XWL4	Viruses
UniRef50_A0A6G6XXF5	Viruses
UniRef50_A0A6G6XXN7	Viruses
UniRef50_A0A6G6XXY7	Viruses
UniRef50_A0A6G6Y417	Bacteria
UniRef50_A0A6G6ZQF5	Viruses
UniRef50_A0A6G7BM66	Bacteria
UniRef50_A0A6G7CLD6	Bacteria
UniRef50_A0A6G7J8P3	Bacteria
UniRef50_A0A6G7P2K1	Bacteria
UniRef50_A0A6G7TG80	Bacteria
UniRef50_A0A6G7WWV0	Bacteria
UniRef50_A0A6G8C497	Bacteria
UniRef50_A0A6G8FW33	Bacteria
UniRef50_A0A6G8INW6	Bacteria
UniRef50_A0A6G8MYK0	Viruses
UniRef50_A0A6G8MZ26	Viruses
UniRef50_A0A6G8MZD0	Viruses
UniRef50_A0A6G8PY07	Bacteria
UniRef50_A0A6G8Q7S4	Bacteria
UniRef50_A0A6G8QG83	Bacteria
UniRef50_A0A6G8QY82	Viruses
UniRef50_A0A6G8R2A6	Viruses
UniRef50_A0A6G8R2E5	Viruses
UniRef50_A0A6G8R5U2	Viruses
UniRef50_A0A6G8R5Y2	Viruses
UniRef50_A0A6G8RAU2	Viruses
UniRef50_A0A6G8RHQ0	Viruses
UniRef50_A0A6G8RIA5	Viruses
UniRef50_A0A6G8U746	Bacteria
UniRef50_A0A6G8UBA4	Bacteria
UniRef50_A0A6G9AQE8	Bacteria
UniRef50_A0A6G9KB95	Eukaryota
UniRef50_A0A6G9KDG5	Eukaryota
UniRef50_A0A6G9L6Y8	Viruses
UniRef50_A0A6G9QLS2	Bacteria
UniRef50_A0A6G9SKC2	Bacteria
UniRef50_A0A6G9W388	unclassified
UniRef50_A0A6H0DBH3	Viruses
UniRef50_A0A6H0QUV4	Viruses
UniRef50_A0A6H0QX36	Viruses
UniRef50_A0A6H0S3C0	Bacteria
UniRef50_A0A6H0S7A6	Bacteria
UniRef50_A0A6H0SCB6	Bacteria
UniRef50_A0A6H0SJM6	Bacteria
UniRef50_A0A6H0X514	Viruses
UniRef50_A0A6H0X546	Viruses
UniRef50_A0A6H0X674	Viruses
UniRef50_A0A6H0ZID8	Bacteria
UniRef50_A0A6H0ZL31	Bacteria
UniRef50_A0A6H1F488	Bacteria
UniRef50_A0A6H1F4M7	Bacteria
UniRef50_A0A6H1KRD8	Bacteria
UniRef50_A0A6H1L5C6	Bacteria
UniRef50_A0A6H1Q2G1	Bacteria
UniRef50_A0A6H1Q3Q7	Bacteria
UniRef50_A0A6H1Q437	Bacteria
UniRef50_A0A6H1Q4Z0	Bacteria
UniRef50_A0A6H1WSW0	Bacteria
UniRef50_A0A6H1Z600	unclassified
UniRef50_A0A6H1Z660	Viruses
UniRef50_A0A6H1Z6D2	Viruses
UniRef50_A0A6H1Z6E1	Viruses
UniRef50_A0A6H1Z6N7	Viruses
UniRef50_A0A6H1Z6Q2	Viruses
UniRef50_A0A6H1Z6Y0	unclassified
UniRef50_A0A6H1Z779	unclassified
UniRef50_A0A6H1Z798	unclassified
UniRef50_A0A6H1Z7A3	Viruses
UniRef50_A0A6H1Z7J2	Viruses
UniRef50_A0A6H1Z7L8	unclassified
UniRef50_A0A6H1Z964	unclassified
UniRef50_A0A6H1Z9N2	unclassified
UniRef50_A0A6H1Z9Q4	unclassified
UniRef50_A0A6H1Z9Q7	unclassified
UniRef50_A0A6H1Z9R0	unclassified
UniRef50_A0A6H1Z9Y0	unclassified
UniRef50_A0A6H1ZAB2	unclassified
UniRef50_A0A6H1ZAC0	unclassified
UniRef50_A0A6H1ZAD6	unclassified
UniRef50_A0A6H1ZAF1	unclassified
UniRef50_A0A6H1ZAM0	unclassified
UniRef50_A0A6H1ZAX0	unclassified
UniRef50_A0A6H1ZB04	unclassified
UniRef50_A0A6H1ZB22	unclassified
UniRef50_A0A6H1ZBL3	unclassified
UniRef50_A0A6H1ZBR6	unclassified
UniRef50_A0A6H1ZD09	unclassified
UniRef50_A0A6H1ZD92	unclassified
UniRef50_A0A6H1ZD97	unclassified
UniRef50_A0A6H1ZDL8	unclassified
UniRef50_A0A6H1ZDZ7	unclassified
UniRef50_A0A6H1ZDZ8	unclassified
UniRef50_A0A6H1ZF68	unclassified
UniRef50_A0A6H1ZFP3	unclassified
UniRef50_A0A6H1ZFU9	unclassified
UniRef50_A0A6H1ZG58	unclassified
UniRef50_A0A6H1ZGM6	unclassified
UniRef50_A0A6H1ZGN4	unclassified
UniRef50_A0A6H1ZGU0	unclassified
UniRef50_A0A6H1ZH49	unclassified
UniRef50_A0A6H1ZH78	unclassified
UniRef50_A0A6H1ZHG1	unclassified
UniRef50_A0A6H1ZHG5	unclassified
UniRef50_A0A6H1ZHP3	unclassified
UniRef50_A0A6H1ZIJ5	unclassified
UniRef50_A0A6H1ZIU3	unclassified
UniRef50_A0A6H1ZJJ1	unclassified
UniRef50_A0A6H1ZJK1	unclassified
UniRef50_A0A6H1ZK02	unclassified
UniRef50_A0A6H1ZK68	unclassified
UniRef50_A0A6H1ZKG3	unclassified
UniRef50_A0A6H1ZLM3	unclassified
UniRef50_A0A6H1ZLU7	unclassified
UniRef50_A0A6H1ZM50	unclassified
UniRef50_A0A6H1ZM87	unclassified
UniRef50_A0A6H1ZML3	unclassified
UniRef50_A0A6H1ZND9	unclassified
UniRef50_A0A6H1ZNE1	unclassified
UniRef50_A0A6H1ZNJ7	unclassified
UniRef50_A0A6H1ZNX7	unclassified
UniRef50_A0A6H1ZP23	unclassified
UniRef50_A0A6H1ZP72	unclassified
UniRef50_A0A6H1ZPA6	unclassified
UniRef50_A0A6H1ZQK4	unclassified
UniRef50_A0A6H1ZR27	unclassified
UniRef50_A0A6H1ZR54	unclassified
UniRef50_A0A6H1ZRN1	unclassified
UniRef50_A0A6H1ZRS3	unclassified
UniRef50_A0A6H1ZRU7	unclassified
UniRef50_A0A6H1ZS03	unclassified
UniRef50_A0A6H1ZS46	unclassified
UniRef50_A0A6H1ZSL9	unclassified
UniRef50_A0A6H1ZSS3	unclassified
UniRef50_A0A6H1ZSZ8	unclassified
UniRef50_A0A6H1ZTM6	unclassified
UniRef50_A0A6H1ZU67	unclassified
UniRef50_A0A6H1ZU82	unclassified
UniRef50_A0A6H1ZUE9	unclassified
UniRef50_A0A6H1ZUI9	unclassified
UniRef50_A0A6H1ZUR6	unclassified
UniRef50_A0A6H1ZVH7	unclassified
UniRef50_A0A6H1ZVM6	unclassified
UniRef50_A0A6H1ZWA8	unclassified
UniRef50_A0A6H1ZWB4	unclassified
UniRef50_A0A6H1ZWL7	unclassified
UniRef50_A0A6H1ZX74	unclassified
UniRef50_A0A6H1ZXK8	unclassified
UniRef50_A0A6H1ZXM1	unclassified
UniRef50_A0A6H1ZY40	unclassified
UniRef50_A0A6H1ZYA2	unclassified
UniRef50_A0A6H1ZYA6	unclassified
UniRef50_A0A6H1ZYM8	unclassified
UniRef50_A0A6H1ZZ86	unclassified
UniRef50_A0A6H1ZZF4	unclassified
UniRef50_A0A6H2A0Q5	unclassified
UniRef50_A0A6H2A0U4	unclassified
UniRef50_A0A6H2A1P5	unclassified
UniRef50_A0A6H2A279	unclassified
UniRef50_A0A6H2A2C1	unclassified
UniRef50_A0A6H2A2C2	unclassified
UniRef50_A0A6H2A2K0	unclassified
UniRef50_A0A6H2A302	unclassified
UniRef50_A0A6H2A339	unclassified
UniRef50_A0A6H2A3R9	unclassified
UniRef50_A0A6H2A4B5	unclassified
UniRef50_A0A6H2A4S7	unclassified
UniRef50_A0A6H2A5R8	unclassified
UniRef50_A0A6H2A5X3	unclassified
UniRef50_A0A6H2A6A0	unclassified
UniRef50_A0A6H2A6U1	unclassified
UniRef50_A0A6H2BLA1	Bacteria
UniRef50_A0A6H2CVP1	Bacteria
UniRef50_A0A6H2CWM7	Bacteria
UniRef50_A0A6H2CX98	Bacteria
UniRef50_A0A6H2H8B7	Bacteria
UniRef50_A0A6H3FDP9	Bacteria
UniRef50_A0A6H5FVY7	Eukaryota
UniRef50_A0A6H5G1A2	Eukaryota
UniRef50_A0A6H5G7Q8	Eukaryota
UniRef50_A0A6H5GGD6	Eukaryota
UniRef50_A0A6H5GID2	Eukaryota
UniRef50_A0A6H5GM04	Eukaryota
UniRef50_A0A6H5GNS4	Eukaryota
UniRef50_A0A6H5GNZ8	Eukaryota
UniRef50_A0A6H5GQJ6	Eukaryota
UniRef50_A0A6H5H5E5	Eukaryota
UniRef50_A0A6H5H8F0	Eukaryota
UniRef50_A0A6H5HCL0	Eukaryota
UniRef50_A0A6H5HLL2	Eukaryota
UniRef50_A0A6H5HS07	Eukaryota
UniRef50_A0A6H5I287	Eukaryota
UniRef50_A0A6H5I546	Eukaryota
UniRef50_A0A6H5IHS2	Eukaryota
UniRef50_A0A6H5IML1	Eukaryota
UniRef50_A0A6H5IY75	Eukaryota
UniRef50_A0A6H5L6G6	Eukaryota
UniRef50_A0A6H9GPB9	Bacteria
UniRef50_A0A6H9JM89	Bacteria
UniRef50_A0A6H9K3V7	Bacteria
UniRef50_A0A6H9L6S2	Bacteria
UniRef50_A0A6H9L939	Bacteria
UniRef50_A0A6H9LPF6	Bacteria
UniRef50_A0A6H9P279	Bacteria
UniRef50_A0A6H9YMW7	Bacteria
UniRef50_A0A6H9YXS5	Bacteria
UniRef50_A0A6I0DZA6	Bacteria
UniRef50_A0A6I0E4I7	Bacteria
UniRef50_A0A6I0E924	Bacteria
UniRef50_A0A6I0EIQ9	Bacteria
UniRef50_A0A6I0EWJ2	Bacteria
UniRef50_A0A6I0LN63	Bacteria
UniRef50_A0A6I1GMW5	Bacteria
UniRef50_A0A6I1JEQ1	Bacteria
UniRef50_A0A6I1JIC5	Bacteria
UniRef50_A0A6I1JY82	Bacteria
UniRef50_A0A6I1K591	Bacteria
UniRef50_A0A6I1K5N4	Bacteria
UniRef50_A0A6I1K9W4	Bacteria
UniRef50_A0A6I1K9Y1	Bacteria
UniRef50_A0A6I1KHV3	Bacteria
UniRef50_A0A6I1KHZ5	Bacteria
UniRef50_A0A6I1MNC9	Bacteria
UniRef50_A0A6I1MSZ9	Bacteria
UniRef50_A0A6I1QJI9	Bacteria
UniRef50_A0A6I1QYL5	Bacteria
UniRef50_A0A6I1UQ30	Bacteria
UniRef50_A0A6I1Z9S2	Bacteria
UniRef50_A0A6I1ZZE4	Bacteria
UniRef50_A0A6I2AD61	Bacteria
UniRef50_A0A6I2ETV4	Bacteria
UniRef50_A0A6I2EZ75	Bacteria
UniRef50_A0A6I2GMV2	Bacteria
UniRef50_A0A6I2IXL5	Bacteria
UniRef50_A0A6I2J5Q3	Bacteria
UniRef50_A0A6I2JQ97	Bacteria
UniRef50_A0A6I2KTW5	Bacteria
UniRef50_A0A6I2LEN8	Bacteria
UniRef50_A0A6I2LF95	Bacteria
UniRef50_A0A6I2R7B7	Bacteria
UniRef50_A0A6I2UJK2	Bacteria
UniRef50_A0A6I2UYB0	Bacteria
UniRef50_A0A6I2V991	Bacteria
UniRef50_A0A6I2VUM2	Bacteria
UniRef50_A0A6I2VW55	Bacteria
UniRef50_A0A6I2VYG9	Bacteria
UniRef50_A0A6I2WCJ9	Bacteria
UniRef50_A0A6I2WE64	Bacteria
UniRef50_A0A6I2WH28	Bacteria
UniRef50_A0A6I2WMW0	Bacteria
UniRef50_A0A6I2WZJ3	Bacteria
UniRef50_A0A6I2X198	Bacteria
UniRef50_A0A6I2XHC8	Bacteria
UniRef50_A0A6I2XN16	Bacteria
UniRef50_A0A6I2YN61	Bacteria
UniRef50_A0A6I2Z120	Bacteria
UniRef50_A0A6I2ZH41	Bacteria
UniRef50_A0A6I2ZQ58	Bacteria
UniRef50_A0A6I2ZVP9	Bacteria
UniRef50_A0A6I2ZX96	Bacteria
UniRef50_A0A6I3A295	Bacteria
UniRef50_A0A6I3AWA7	Bacteria
UniRef50_A0A6I3AWQ2	Bacteria
UniRef50_A0A6I3B912	Bacteria
UniRef50_A0A6I3BA64	Bacteria
UniRef50_A0A6I3BSU1	Bacteria
UniRef50_A0A6I3BWA0	Bacteria
UniRef50_A0A6I3DM38	Bacteria
UniRef50_A0A6I3EHK5	Bacteria
UniRef50_A0A6I3ELG6	Bacteria
UniRef50_A0A6I3EZ39	Bacteria
UniRef50_A0A6I3FGR0	Bacteria
UniRef50_A0A6I3FPT2	Bacteria
UniRef50_A0A6I3FS02	Bacteria
UniRef50_A0A6I3FTF3	Bacteria
UniRef50_A0A6I3GCF9	Bacteria
UniRef50_A0A6I3GEL8	Bacteria
UniRef50_A0A6I3GZX4	Bacteria
UniRef50_A0A6I3H807	Bacteria
UniRef50_A0A6I3HB75	Bacteria
UniRef50_A0A6I3HEI2	Bacteria
UniRef50_A0A6I3HN92	Bacteria
UniRef50_A0A6I3I8Y3	Bacteria
UniRef50_A0A6I3IAD7	Bacteria
UniRef50_A0A6I3KFW7	Bacteria
UniRef50_A0A6I3MRI6	Bacteria
UniRef50_A0A6I3N2V6	Bacteria
UniRef50_A0A6I3N9G0	Bacteria
UniRef50_A0A6I3SGD2	Bacteria
UniRef50_A0A6I3SL99	Bacteria
UniRef50_A0A6I3SPL3	Bacteria
UniRef50_A0A6I3TAY1	Bacteria
UniRef50_A0A6I3UJ87	Bacteria
UniRef50_A0A6I3UM30	Bacteria
UniRef50_A0A6I3URE3	Bacteria
UniRef50_A0A6I3URS9	Bacteria
UniRef50_A0A6I3UT15	Bacteria
UniRef50_A0A6I3UVK0	Bacteria
UniRef50_A0A6I3WNT2	Bacteria
UniRef50_A0A6I3WQP3	Bacteria
UniRef50_A0A6I4HSP0	Bacteria
UniRef50_A0A6I4IMC7	Bacteria
UniRef50_A0A6I4KM75	Bacteria
UniRef50_A0A6I4MUM7	Bacteria
UniRef50_A0A6I4PTJ3	Bacteria
UniRef50_A0A6I4SP80	Bacteria
UniRef50_A0A6I4SR94	Bacteria
UniRef50_A0A6I4T4U3	Bacteria
UniRef50_A0A6I4V1M9	Bacteria
UniRef50_A0A6I4WJ33	Bacteria
UniRef50_A0A6I4WM57	Bacteria
UniRef50_A0A6I4YQM7	Bacteria
UniRef50_A0A6I4ZIV5	Bacteria
UniRef50_A0A6I5N513	Bacteria
UniRef50_A0A6I5NA74	Bacteria
UniRef50_A0A6I5NFX3	Bacteria
UniRef50_A0A6I5NNI6	Bacteria
UniRef50_A0A6I5P6T4	Bacteria
UniRef50_A0A6I5P9D0	Bacteria
UniRef50_A0A6I5PCZ1	Bacteria
UniRef50_A0A6I5PEJ8	Bacteria
UniRef50_A0A6I5PG32	Bacteria
UniRef50_A0A6I5PK10	Bacteria
UniRef50_A0A6I5PKJ5	Bacteria
UniRef50_A0A6I5Q044	Bacteria
UniRef50_A0A6I6A7V2	Bacteria
UniRef50_A0A6I6A8S5	Bacteria
UniRef50_A0A6I6AKM7	Bacteria
UniRef50_A0A6I6AP38	Bacteria
UniRef50_A0A6I6DBT3	Bacteria
UniRef50_A0A6I6GG70	Bacteria
UniRef50_A0A6I6JG05	Bacteria
UniRef50_A0A6I6JUA1	Bacteria
UniRef50_A0A6I6JVP6	Bacteria
UniRef50_A0A6I6WMG8	Bacteria
UniRef50_A0A6I7MK00	Bacteria
UniRef50_A0A6I7NV38	Bacteria
UniRef50_A0A6I7NVN8	Bacteria
UniRef50_A0A6I7P958	Bacteria
UniRef50_A0A6I7P9Q2	Bacteria
UniRef50_A0A6I7PGQ9	Bacteria
UniRef50_A0A6I7PLH8	Bacteria
UniRef50_A0A6I7PPB2	Bacteria
UniRef50_A0A6I7PSZ7	Bacteria
UniRef50_A0A6I7QE88	Bacteria
UniRef50_A0A6I7R5Q8	Bacteria
UniRef50_A0A6I7X0G6	Bacteria
UniRef50_A0A6I8MB95	Bacteria
UniRef50_A0A6I8PFE8	Eukaryota
UniRef50_A0A6I8RHK2	Eukaryota
UniRef50_A0A6I8RXY5	Eukaryota
UniRef50_A0A6I8S284	Eukaryota
UniRef50_A0A6I8S6D4	Eukaryota
UniRef50_A0A6I8T1K1	Eukaryota
UniRef50_A0A6I9KDE2	Eukaryota
UniRef50_A0A6I9MVY4	Eukaryota
UniRef50_A0A6I9XDM4	Eukaryota
UniRef50_A0A6I9YIR0	Eukaryota
UniRef50_A0A6I9Z9V4	Eukaryota
UniRef50_A0A6J0BWN2	Eukaryota
UniRef50_A0A6J0DNC2	Eukaryota
UniRef50_A0A6J0HZK3	Eukaryota
UniRef50_A0A6J0I7R7	Eukaryota
UniRef50_A0A6J1P7Q8	Eukaryota
UniRef50_A0A6J1QIS6	Eukaryota
UniRef50_A0A6J1S1C7	Eukaryota
UniRef50_A0A6J1SIY1	Eukaryota
UniRef50_A0A6J1SLQ9	Eukaryota
UniRef50_A0A6J1SS72	Eukaryota
UniRef50_A0A6J1TGV5	Eukaryota
