UP_id	tax_group
UniRef50_A0A385E1Y4	Viruses
UniRef50_A0A385E3Y8	Viruses
UniRef50_A0A385E436	Viruses
UniRef50_A0A385E637	Viruses
UniRef50_A0A385E672	Viruses
UniRef50_A0A385EEY8	Viruses
UniRef50_A0A385FVA3	unclassified
UniRef50_A0A385IHK7	Viruses
UniRef50_A0A385XZK9	Bacteria
UniRef50_A0A385YWT4	Bacteria
UniRef50_A0A386DZV5	Bacteria
UniRef50_A0A386E0X3	Bacteria
UniRef50_A0A386E743	Bacteria
UniRef50_A0A386K9Z2	Viruses
UniRef50_A0A386KQF6	Viruses
UniRef50_A0A388L0N9	Eukaryota
UniRef50_A0A388P6D9	Bacteria
UniRef50_A0A388PQ04	Bacteria
UniRef50_A0A388PU46	Bacteria
UniRef50_A0A388Q092	Bacteria
UniRef50_A0A388Q353	Bacteria
UniRef50_A0A388TC24	Bacteria
UniRef50_A0A388TCJ4	Bacteria
UniRef50_A0A388TDS2	Bacteria
UniRef50_A0A389MRT8	Bacteria
UniRef50_A0A389MSA5	Bacteria
UniRef50_A0A389MV01	Bacteria
UniRef50_A0A395D2K0	Bacteria
UniRef50_A0A395JSD7	Bacteria
UniRef50_A0A395R769	Bacteria
UniRef50_A0A395X770	Bacteria
UniRef50_A0A396BKM1	Bacteria
UniRef50_A0A396MAW6	Bacteria
UniRef50_A0A397HHY4	Eukaryota
UniRef50_A0A397L0C6	Bacteria
UniRef50_A0A397L5M3	Bacteria
UniRef50_A0A398BG27	Bacteria
UniRef50_A0A398BM93	Bacteria
UniRef50_A0A399D2R8	Bacteria
UniRef50_A0A399FBE9	Bacteria
UniRef50_A0A399T272	Bacteria
UniRef50_A0A399X4W5	Bacteria
UniRef50_A0A399XZY3	Bacteria
UniRef50_A0A399YJN6	Bacteria
UniRef50_A0A3A0A3D3	Bacteria
UniRef50_A0A3A0A661	Bacteria
UniRef50_A0A3A0AE68	Bacteria
UniRef50_A0A3A0AR05	Bacteria
UniRef50_A0A3A0AW92	Bacteria
UniRef50_A0A3A0BRT2	Bacteria
