UP_id	tax_group
UniRef50_A0A2S2PM85	Eukaryota
UniRef50_A0A2S2PV62	Eukaryota
UniRef50_A0A2S2Q2U0	Eukaryota
UniRef50_A0A2S2QD64	Eukaryota
UniRef50_A0A2S2QLG5	Eukaryota
UniRef50_A0A2S2QPU6	Eukaryota
UniRef50_A0A2S2QSL9	Eukaryota
UniRef50_A0A2S2QST9	Eukaryota
UniRef50_A0A2S2R7Q3	Eukaryota
UniRef50_A0A2S2R955	Eukaryota
UniRef50_A0A2S2R986	Eukaryota
UniRef50_A0A2S3QMP4	Bacteria
UniRef50_A0A2S3QWS8	Bacteria
UniRef50_A0A2S3R327	Bacteria
UniRef50_A0A2S3R904	Bacteria
UniRef50_A0A2S3U908	Bacteria
UniRef50_A0A2S3V935	Bacteria
UniRef50_A0A2S3VYF1	Bacteria
UniRef50_A0A2S3W044	Bacteria
UniRef50_A0A2S3W248	Bacteria
UniRef50_A0A2S3WL88	Bacteria
UniRef50_A0A2S3YH90	Bacteria
UniRef50_A0A2S4ECL8	Bacteria
UniRef50_A0A2S4EJ90	Bacteria
UniRef50_A0A2S4HGL6	Bacteria
UniRef50_A0A2S4HHC8	Bacteria
UniRef50_A0A2S4HLC1	Bacteria
UniRef50_A0A2S4IZ48	Bacteria
UniRef50_A0A2S4LBC8	Eukaryota
UniRef50_A0A2S4LBU7	Bacteria
UniRef50_A0A2S4LJ78	Bacteria
UniRef50_A0A2S4N8B8	Bacteria
UniRef50_A0A2S4N938	Bacteria
UniRef50_A0A2S4NAW6	Bacteria
UniRef50_A0A2S4PTC7	Eukaryota
UniRef50_A0A2S4S1H3	Bacteria
UniRef50_A0A2S4U2R9	Bacteria
UniRef50_A0A2S4U8T1	Bacteria
UniRef50_A0A2S5A0L8	Bacteria
UniRef50_A0A2S5A7I6	Bacteria
UniRef50_A0A2S5AA86	Bacteria
UniRef50_A0A2S5AAX7	Bacteria
UniRef50_A0A2S5AFY0	Bacteria
UniRef50_A0A2S5CGG8	Bacteria
UniRef50_A0A2S5CJ04	Bacteria
UniRef50_A0A2S5CL39	Bacteria
UniRef50_A0A2S5CMA6	Bacteria
UniRef50_A0A2S5CRE5	Bacteria
UniRef50_A0A2S5D5R2	Bacteria
UniRef50_A0A2S5DRF6	Bacteria
UniRef50_A0A2S5DYU3	Bacteria
UniRef50_A0A2S5EIE1	Bacteria
UniRef50_A0A2S5GK22	Bacteria
UniRef50_A0A2S5GXT9	Bacteria
UniRef50_A0A2S5HE74	Bacteria
UniRef50_A0A2S5HYU0	Bacteria
UniRef50_A0A2S5I4Q3	Bacteria
UniRef50_A0A2S5J4C9	Bacteria
UniRef50_A0A2S5J4D2	Bacteria
UniRef50_A0A2S5J4Z3	Bacteria
UniRef50_A0A2S5JED1	Bacteria
UniRef50_A0A2S5KH23	Bacteria
UniRef50_A0A2S5KVB3	Bacteria
UniRef50_A0A2S5KXW9	Bacteria
UniRef50_A0A2S5L163	Bacteria
UniRef50_A0A2S5L1H1	Bacteria
UniRef50_A0A2S5L7C7	Bacteria
UniRef50_A0A2S5L993	Bacteria
UniRef50_A0A2S5LA05	Bacteria
UniRef50_A0A2S5LA35	Bacteria
UniRef50_A0A2S5LAU1	Bacteria
UniRef50_A0A2S5LBU1	Bacteria
UniRef50_A0A2S5LDL0	Bacteria
UniRef50_A0A2S5LDM7	Bacteria
UniRef50_A0A2S5LDU1	Bacteria
UniRef50_A0A2S5LH89	Bacteria
UniRef50_A0A2S5LHW8	Bacteria
UniRef50_A0A2S5LKP3	Bacteria
UniRef50_A0A2S5LL80	Bacteria
UniRef50_A0A2S5LSH7	Bacteria
UniRef50_A0A2S5LTE5	Bacteria
UniRef50_A0A2S5LTU7	Bacteria
UniRef50_A0A2S5LU90	Bacteria
UniRef50_A0A2S5M084	Bacteria
UniRef50_A0A2S5M0K2	Bacteria
UniRef50_A0A2S5M0K7	Bacteria
UniRef50_A0A2S5M0L0	Bacteria
UniRef50_A0A2S5M0W5	Bacteria
UniRef50_A0A2S5M6F5	Bacteria
UniRef50_A0A2S5M746	Bacteria
UniRef50_A0A2S5M7B1	Bacteria
UniRef50_A0A2S5M7P3	Bacteria
UniRef50_A0A2S5M838	Bacteria
UniRef50_A0A2S5MAU9	Bacteria
UniRef50_A0A2S5MSI3	Bacteria
UniRef50_A0A2S5MV21	Bacteria
UniRef50_A0A2S5MVM6	Bacteria
UniRef50_A0A2S5MY88	Bacteria
