UP_id	tax_group
UniRef50_A0A381YYY2	unclassified
UniRef50_A0A381ZC36	unclassified
UniRef50_A0A381ZNA3	unclassified
UniRef50_A0A381ZQ11	unclassified
UniRef50_A0A382A0X4	unclassified
UniRef50_A0A382A2T3	unclassified
UniRef50_A0A382A8T7	unclassified
UniRef50_A0A382AD19	unclassified
UniRef50_A0A382AEN8	unclassified
UniRef50_A0A382AJE6	unclassified
UniRef50_A0A382APN7	unclassified
UniRef50_A0A382B391	unclassified
UniRef50_A0A382BC14	unclassified
UniRef50_A0A382BKA5	unclassified
UniRef50_A0A382BPU4	unclassified
UniRef50_A0A382BVC5	unclassified
UniRef50_A0A382C4K9	unclassified
UniRef50_A0A382CC93	unclassified
UniRef50_A0A382CP01	unclassified
UniRef50_A0A382CPS1	unclassified
UniRef50_A0A382DG08	unclassified
UniRef50_A0A382DU61	unclassified
UniRef50_A0A382DWN8	unclassified
UniRef50_A0A382EGT2	unclassified
UniRef50_A0A382EHU7	unclassified
UniRef50_A0A382EQM1	unclassified
UniRef50_A0A382ET08	unclassified
UniRef50_A0A382EYJ0	unclassified
UniRef50_A0A382F9C1	unclassified
UniRef50_A0A382FB65	unclassified
UniRef50_A0A382FH94	unclassified
UniRef50_A0A382FHE7	unclassified
UniRef50_A0A382GA82	unclassified
UniRef50_A0A382GCE7	unclassified
UniRef50_A0A382GCX2	unclassified
UniRef50_A0A382GD17	unclassified
UniRef50_A0A382GMD7	unclassified
UniRef50_A0A382GNS9	unclassified
UniRef50_A0A382GXU9	unclassified
UniRef50_A0A382HCG4	unclassified
UniRef50_A0A382HH22	unclassified
UniRef50_A0A382HQ36	unclassified
UniRef50_A0A382HTU7	unclassified
UniRef50_A0A382ID64	unclassified
UniRef50_A0A382IFV4	unclassified
UniRef50_A0A382ILX4	unclassified
UniRef50_A0A382JED6	unclassified
UniRef50_A0A382JFC1	unclassified
UniRef50_A0A382JJF6	unclassified
UniRef50_A0A382JY76	unclassified
UniRef50_A0A382JZ14	unclassified
UniRef50_A0A382K181	unclassified
UniRef50_A0A382K4W3	unclassified
UniRef50_A0A382KD47	unclassified
UniRef50_A0A382KF56	unclassified
UniRef50_A0A382KWL2	unclassified
UniRef50_A0A382L929	unclassified
UniRef50_A0A382LBG6	unclassified
UniRef50_A0A382LGM2	unclassified
UniRef50_A0A382LIU6	unclassified
UniRef50_A0A382LSJ0	unclassified
UniRef50_A0A382M6H2	unclassified
UniRef50_A0A382MDA3	unclassified
UniRef50_A0A382MVY6	unclassified
UniRef50_A0A382N520	unclassified
UniRef50_A0A382N8T7	unclassified
UniRef50_A0A382NHV1	unclassified
UniRef50_A0A382NM75	unclassified
UniRef50_A0A382NQ07	unclassified
UniRef50_A0A382NQ84	unclassified
UniRef50_A0A382NTM3	unclassified
UniRef50_A0A382P2M4	unclassified
UniRef50_A0A382PBC6	unclassified
UniRef50_A0A382PKJ1	unclassified
UniRef50_A0A382PSL2	unclassified
UniRef50_A0A382Q2G6	unclassified
UniRef50_A0A382Q423	unclassified
UniRef50_A0A382QHJ8	unclassified
UniRef50_A0A382QV10	unclassified
UniRef50_A0A382R7A9	unclassified
UniRef50_A0A382R9Y4	unclassified
UniRef50_A0A382RDG8	unclassified
UniRef50_A0A382RGL1	unclassified
UniRef50_A0A382RHE7	unclassified
UniRef50_A0A382RZF8	unclassified
UniRef50_A0A382S4V2	unclassified
UniRef50_A0A382S588	unclassified
UniRef50_A0A382SCP1	unclassified
UniRef50_A0A382SGB1	unclassified
