UP_id	tax_group
UniRef50_A0A1W9Z0T1	Bacteria
UniRef50_A0A1X0A564	Bacteria
UniRef50_A0A1X0B8T6	Bacteria
UniRef50_A0A1X0BJC4	Bacteria
UniRef50_A0A1X0DSR5	Bacteria
UniRef50_A0A1X0DY46	Bacteria
UniRef50_A0A1X0I415	Bacteria
UniRef50_A0A1X0IQI4	Bacteria
UniRef50_A0A1X0N1L1	Bacteria
UniRef50_A0A1X0SV81	Bacteria
UniRef50_A0A1X0SZQ8	Bacteria
UniRef50_A0A1X0T3P0	Bacteria
UniRef50_A0A1X0T5Z5	Bacteria
UniRef50_A0A1X0TDZ9	Bacteria
UniRef50_A0A1X0TLC5	Bacteria
UniRef50_A0A1X0X591	Bacteria
UniRef50_A0A1X0Y890	Bacteria
UniRef50_A0A1X1AKM7	Bacteria
UniRef50_A0A1X1BKE1	Eukaryota
UniRef50_A0A1X1G0R4	Bacteria
UniRef50_A0A1X1GE73	Bacteria
UniRef50_A0A1X1GEY8	Bacteria
UniRef50_A0A1X1GS01	Bacteria
UniRef50_A0A1X1INP4	Bacteria
UniRef50_A0A1X1JHD9	Bacteria
UniRef50_A0A1X1KCE1	Bacteria
UniRef50_A0A1X1L1R7	Bacteria
UniRef50_A0A1X1L614	Bacteria
UniRef50_A0A1X1N2W6	Bacteria
UniRef50_A0A1X1N3U3	Bacteria
UniRef50_A0A1X1NF06	Bacteria
UniRef50_A0A1X1NF31	Bacteria
UniRef50_A0A1X1Q370	Bacteria
UniRef50_A0A1X1Q8M4	Bacteria
UniRef50_A0A1X1QI83	Bacteria
UniRef50_A0A1X1QLV5	Bacteria
UniRef50_A0A1X1QS52	Bacteria
UniRef50_A0A1X1QT82	Bacteria
UniRef50_A0A1X1QU32	Bacteria
UniRef50_A0A1X1QUC4	Bacteria
UniRef50_A0A1X1QUH9	Bacteria
UniRef50_A0A1X1QUL7	Bacteria
UniRef50_A0A1X1QUY6	Bacteria
UniRef50_A0A1X1QV36	Bacteria
UniRef50_A0A1X1QV57	Bacteria
UniRef50_A0A1X1QV92	Bacteria
UniRef50_A0A1X1QV98	Bacteria
UniRef50_A0A1X1T491	Bacteria
UniRef50_A0A1X1TUX8	Bacteria
UniRef50_A0A1X1ZMK8	Bacteria
UniRef50_A0A1X2GB38	Eukaryota
UniRef50_A0A1X2GKN2	Eukaryota
UniRef50_A0A1X2GVJ6	Eukaryota
UniRef50_A0A1X2H6Y1	Eukaryota
UniRef50_A0A1X2H9I7	Eukaryota
UniRef50_A0A1X2HAY5	Eukaryota
UniRef50_A0A1X2HLC1	Eukaryota
UniRef50_A0A1X2IBS5	Eukaryota
UniRef50_A0A1X2IXH0	Eukaryota
UniRef50_A0A1X2Z3F5	Bacteria
UniRef50_A0A1X2ZH33	Bacteria
UniRef50_A0A1X3CRK8	Bacteria
UniRef50_A0A1X3D9A3	Bacteria
UniRef50_A0A1X3FQ88	Bacteria
UniRef50_A0A1X3GDU6	Bacteria
UniRef50_A0A1X3HFX3	Bacteria
UniRef50_A0A1X3LEN1	Bacteria
UniRef50_A0A1X3P895	Bacteria
UniRef50_A0A1X3P8B9	Bacteria
UniRef50_A0A1X3P8C8	Bacteria
UniRef50_A0A1X4H4T7	Bacteria
UniRef50_A0A1X4H4V3	Bacteria
UniRef50_A0A1X4H550	Bacteria
UniRef50_A0A1X4HZR2	Bacteria
UniRef50_A0A1X4HZS2	Bacteria
UniRef50_A0A1X4IR38	Bacteria
UniRef50_A0A1X4IUI0	Bacteria
UniRef50_A0A1X4IZE5	Bacteria
UniRef50_A0A1X4JAZ8	Bacteria
UniRef50_A0A1X4MZF5	Bacteria
UniRef50_A0A1X4N269	Bacteria
UniRef50_A0A1X4N2B9	Bacteria
UniRef50_A0A1X4N2G2	Bacteria
UniRef50_A0A1X4XYM3	Bacteria
UniRef50_A0A1X6MH03	Bacteria
UniRef50_A0A1X6NZX7	Eukaryota
UniRef50_A0A1X6P6F7	Eukaryota
UniRef50_A0A1X6WFD9	Viruses
UniRef50_A0A1X6WST4	Bacteria
UniRef50_A0A1X6Y6M2	Bacteria
UniRef50_A0A1X6YHG7	Bacteria
UniRef50_A0A1X6YKJ6	Bacteria
UniRef50_A0A1X6YV45	Bacteria
UniRef50_A0A1X6YVD4	Bacteria
UniRef50_A0A1X6ZDX3	Bacteria
UniRef50_A0A1X6ZHV0	Bacteria
UniRef50_A0A1X6ZUS6	Bacteria
UniRef50_A0A1X6ZZ56	Bacteria
UniRef50_A0A1X7A4B1	Bacteria
UniRef50_A0A1X7A5U1	Bacteria
UniRef50_A0A1X7AB53	Bacteria
UniRef50_A0A1X7ABE9	Bacteria
UniRef50_A0A1X7ADE8	Bacteria
UniRef50_A0A1X7AE09	Bacteria
UniRef50_A0A1X7AE82	Bacteria
UniRef50_A0A1X7AF02	Bacteria
UniRef50_A0A1X7AGF4	Bacteria
UniRef50_A0A1X7AHF3	Bacteria
UniRef50_A0A1X7AHK9	Bacteria
UniRef50_A0A1X7AHW1	Bacteria
UniRef50_A0A1X7AJ13	Bacteria
UniRef50_A0A1X7AJ27	Bacteria
UniRef50_A0A1X7AJZ2	Bacteria
UniRef50_A0A1X7AMZ1	Bacteria
UniRef50_A0A1X7AN22	Bacteria
UniRef50_A0A1X7ANJ6	Bacteria
UniRef50_A0A1X7AP75	Bacteria
UniRef50_A0A1X7APK6	Bacteria
UniRef50_A0A1X7APU3	Bacteria
UniRef50_A0A1X7AQG3	Bacteria
UniRef50_A0A1X7ARP9	Bacteria
UniRef50_A0A1X7BMI4	Bacteria
UniRef50_A0A1X7BYM4	Bacteria
UniRef50_A0A1X7C3L4	Bacteria
UniRef50_A0A1X7D842	Bacteria
UniRef50_A0A1X7DT93	Bacteria
UniRef50_A0A1X7EYH3	Bacteria
UniRef50_A0A1X7F2Z1	Bacteria
UniRef50_A0A1X7G8Q9	Bacteria
