UP_id	tax_group
UniRef50_A0A6M3KJF8	unclassified
UniRef50_A0A6M3KK30	unclassified
UniRef50_A0A6M3KKI4	unclassified
UniRef50_A0A6M3KLF5	unclassified
UniRef50_A0A6M3KLT4	unclassified
UniRef50_A0A6M3KMU2	unclassified
UniRef50_A0A6M3KMZ0	unclassified
UniRef50_A0A6M3KN92	unclassified
UniRef50_A0A6M3KNL8	unclassified
UniRef50_A0A6M3KNR4	unclassified
UniRef50_A0A6M3KNY5	unclassified
UniRef50_A0A6M3KP08	unclassified
UniRef50_A0A6M3KPE4	unclassified
UniRef50_A0A6M3KPH1	unclassified
UniRef50_A0A6M3KQC1	unclassified
UniRef50_A0A6M3KQM7	unclassified
UniRef50_A0A6M3KRC9	unclassified
UniRef50_A0A6M3KRG2	unclassified
UniRef50_A0A6M3KRH2	unclassified
UniRef50_A0A6M3KS13	unclassified
UniRef50_A0A6M3KS56	unclassified
UniRef50_A0A6M3KSV2	unclassified
UniRef50_A0A6M3KTB0	unclassified
UniRef50_A0A6M3KTP3	unclassified
UniRef50_A0A6M3KTR4	unclassified
UniRef50_A0A6M3KTW3	unclassified
UniRef50_A0A6M3KTY2	unclassified
UniRef50_A0A6M3KTY6	unclassified
UniRef50_A0A6M3KU43	unclassified
UniRef50_A0A6M3KU70	unclassified
UniRef50_A0A6M3KUG8	unclassified
UniRef50_A0A6M3KV03	unclassified
UniRef50_A0A6M3KV51	unclassified
UniRef50_A0A6M3KV57	unclassified
UniRef50_A0A6M3KVJ8	unclassified
UniRef50_A0A6M3KX03	unclassified
UniRef50_A0A6M3KXI4	unclassified
UniRef50_A0A6M3KY64	unclassified
UniRef50_A0A6M3KYA8	unclassified
UniRef50_A0A6M3KYB7	unclassified
UniRef50_A0A6M3KYZ5	unclassified
UniRef50_A0A6M3KZ50	unclassified
UniRef50_A0A6M3KZU6	unclassified
UniRef50_A0A6M3KZV8	unclassified
UniRef50_A0A6M3L035	unclassified
UniRef50_A0A6M3L0A6	unclassified
UniRef50_A0A6M3L0B3	unclassified
UniRef50_A0A6M3L191	unclassified
UniRef50_A0A6M3L1G7	unclassified
UniRef50_A0A6M3L1U2	unclassified
UniRef50_A0A6M3L1V8	unclassified
UniRef50_A0A6M3L233	unclassified
UniRef50_A0A6M3L254	unclassified
UniRef50_A0A6M3L259	unclassified
UniRef50_A0A6M3L2B7	unclassified
UniRef50_A0A6M3L3A6	unclassified
UniRef50_A0A6M3L440	unclassified
UniRef50_A0A6M3L458	unclassified
UniRef50_A0A6M3L479	unclassified
UniRef50_A0A6M3L4E2	unclassified
UniRef50_A0A6M3L4M5	unclassified
UniRef50_A0A6M3L4Z7	unclassified
UniRef50_A0A6M3L514	unclassified
UniRef50_A0A6M3L550	unclassified
UniRef50_A0A6M3L5K4	unclassified
UniRef50_A0A6M3L5N8	unclassified
UniRef50_A0A6M3L5U4	unclassified
UniRef50_A0A6M3L647	unclassified
UniRef50_A0A6M3L8J8	unclassified
UniRef50_A0A6M3L8K0	unclassified
UniRef50_A0A6M3L9D3	unclassified
UniRef50_A0A6M3LA35	unclassified
UniRef50_A0A6M3LA47	unclassified
UniRef50_A0A6M3LA64	unclassified
UniRef50_A0A6M3LAA7	unclassified
UniRef50_A0A6M3LB36	unclassified
UniRef50_A0A6M3LB95	unclassified
UniRef50_A0A6M3LC41	unclassified
UniRef50_A0A6M3LCE9	unclassified
UniRef50_A0A6M3LCQ4	unclassified
UniRef50_A0A6M3LDF0	unclassified
UniRef50_A0A6M3LDH9	unclassified
UniRef50_A0A6M3LDP1	unclassified
UniRef50_A0A6M3LDX0	unclassified
UniRef50_A0A6M3LDZ6	unclassified
UniRef50_A0A6M3LE83	unclassified
UniRef50_A0A6M3LE97	unclassified
UniRef50_A0A6M3LEQ7	unclassified
UniRef50_A0A6M3LER4	unclassified
UniRef50_A0A6M3LFE3	unclassified
UniRef50_A0A6M3LFU8	unclassified
UniRef50_A0A6M3LGH3	unclassified
UniRef50_A0A6M3LGH9	unclassified
UniRef50_A0A6M3LGP3	unclassified
UniRef50_A0A6M3LH32	unclassified
UniRef50_A0A6M3LHD1	unclassified
UniRef50_A0A6M3LHM9	unclassified
UniRef50_A0A6M3LHS1	unclassified
UniRef50_A0A6M3LI85	unclassified
UniRef50_A0A6M3LIQ6	unclassified
UniRef50_A0A6M3LIW4	unclassified
UniRef50_A0A6M3LJD5	unclassified
UniRef50_A0A6M3LKE5	unclassified
UniRef50_A0A6M3LKG1	unclassified
UniRef50_A0A6M3LKX9	unclassified
UniRef50_A0A6M3LLC3	unclassified
UniRef50_A0A6M3LLV5	unclassified
UniRef50_A0A6M3LM02	unclassified
UniRef50_A0A6M3LM09	unclassified
UniRef50_A0A6M3LN23	unclassified
UniRef50_A0A6M3LN67	unclassified
UniRef50_A0A6M3LN81	unclassified
UniRef50_A0A6M3LP37	unclassified
UniRef50_A0A6M3LQ01	unclassified
UniRef50_A0A6M3LQK3	unclassified
UniRef50_A0A6M3LR09	unclassified
UniRef50_A0A6M3LR65	unclassified
UniRef50_A0A6M3LR70	unclassified
UniRef50_A0A6M3LS17	unclassified
UniRef50_A0A6M3LS19	unclassified
UniRef50_A0A6M3LTM1	unclassified
UniRef50_A0A6M3LTS6	unclassified
UniRef50_A0A6M3LVT1	unclassified
UniRef50_A0A6M3LW84	unclassified
UniRef50_A0A6M3LWC9	unclassified
UniRef50_A0A6M3LWP7	unclassified
UniRef50_A0A6M3LXM1	unclassified
UniRef50_A0A6M3LXQ7	unclassified
UniRef50_A0A6M3LXZ0	unclassified
UniRef50_A0A6M3LYG0	unclassified
UniRef50_A0A6M3LZ55	unclassified
UniRef50_A0A6M3M0H5	unclassified
UniRef50_A0A6M3M0S8	unclassified
UniRef50_A0A6M3M117	unclassified
UniRef50_A0A6M3M1P1	unclassified
UniRef50_A0A6M3M4D4	unclassified
UniRef50_A0A6M3M4N5	unclassified
UniRef50_A0A6M3M4S1	unclassified
UniRef50_A0A6M3M5Q0	unclassified
UniRef50_A0A6M3M676	unclassified
UniRef50_A0A6M3M837	unclassified
UniRef50_A0A6M3M8K1	unclassified
UniRef50_A0A6M3M975	unclassified
UniRef50_A0A6M3MAI7	unclassified
UniRef50_A0A6M3MAR0	unclassified
UniRef50_A0A6M3MC28	unclassified
UniRef50_A0A6M3MEI6	unclassified
UniRef50_A0A6M3MFN9	unclassified
UniRef50_A0A6M3MI04	unclassified
UniRef50_A0A6M3T7V9	Viruses
UniRef50_A0A6M3T854	Viruses
UniRef50_A0A6M3TDP1	Viruses
UniRef50_A0A6M3X4C5	unclassified
UniRef50_A0A6M3X5P0	unclassified
UniRef50_A0A6M3XDY6	unclassified
UniRef50_A0A6M3XEV6	unclassified
UniRef50_A0A6M3XF90	unclassified
UniRef50_A0A6M3XFX4	unclassified
UniRef50_A0A6M3XHW5	unclassified
UniRef50_A0A6M3XI33	unclassified
UniRef50_A0A6M3XKN8	unclassified
UniRef50_A0A6M3XLE9	unclassified
UniRef50_A0A6M3XLZ7	unclassified
UniRef50_A0A6M3XM02	unclassified
UniRef50_A0A6M3XME8	unclassified
UniRef50_A0A6M3XNT9	unclassified
UniRef50_A0A6M3XPJ6	unclassified
UniRef50_A0A6M3XPT9	unclassified
UniRef50_A0A6M3XQ40	unclassified
UniRef50_A0A6M3XRV0	unclassified
UniRef50_A0A6M3XRY0	unclassified
UniRef50_A0A6M3XS73	unclassified
UniRef50_A0A6M3XSI3	unclassified
UniRef50_A0A6M3XSJ9	unclassified
UniRef50_A0A6M3XTM6	unclassified
UniRef50_A0A6M3XTU0	unclassified
